Node Number,x,y,z,Dynamic Pressure
337372.0,0.49,0.17,0.11,0.757
341522.0,0.51,0.17,0.11,0.653
1322.0,0.0,0.18,0.11,0.8400000000000001
5472.0,0.01,0.18,0.11,0.968
9622.0,0.02,0.18,0.11,1.182
13772.0,0.03,0.18,0.11,1.629
17922.0,0.04,0.18,0.11,2.631
22072.0,0.05,0.18,0.11,4.7330000000000005
26222.0,0.06,0.18,0.11,8.532
30372.0,0.07,0.18,0.11,14.549
34522.0,0.08,0.18,0.11,23.38
39994.0,0.09,0.18,0.11,36.289699999999996
48294.0,0.1,0.18,0.11,54.514900000000004
56594.0,0.11,0.18,0.11,80.845
64894.0,0.12,0.18,0.11,114.9852
73194.0,0.13,0.18,0.11,148.0386
81494.0,0.14,0.18,0.11,167.1049
89794.0,0.15,0.18,0.11,171.1832
96772.0,0.16,0.18,0.11,0.664
102244.0,0.17,0.18,0.11,171.346
110544.0,0.18,0.18,0.11,168.44
118844.0,0.19,0.18,0.11,148.556
127144.0,0.2,0.18,0.11,112.747
135444.0,0.21,0.18,0.11,74.665
143744.0,0.22,0.18,0.11,45.135
152044.0,0.23,0.18,0.11,28.404
160344.0,0.24,0.18,0.11,22.168999999999997
167322.0,0.25,0.18,0.11,14.549
172794.0,0.26,0.18,0.11,31.772
182416.0,0.27,0.18,0.11,44.823
193544.0,0.28,0.18,0.11,56.458
201844.0,0.29,0.18,0.11,82.05600000000001
210144.0,0.3,0.18,0.11,115.741
218444.0,0.31,0.18,0.11,148.502
226744.0,0.32,0.18,0.11,167.358
235044.0,0.33,0.18,0.11,171.26500000000001
242022.0,0.34,0.18,0.11,0.5960000000000001
247494.0,0.35,0.18,0.11,171.13299999999998
257116.0,0.36,0.18,0.11,315.671
268244.0,0.38,0.18,0.11,112.0071
276544.0,0.39,0.18,0.11,73.444
286166.0,0.4,0.18,0.11,43.25219999999999
297294.0,0.41,0.18,0.11,24.0318
304272.0,0.42,0.18,0.11,13.636999999999999
308422.0,0.43,0.18,0.11,8.392
312572.0,0.44,0.18,0.11,5.397
316722.0,0.45,0.18,0.11,3.522
320872.0,0.46,0.18,0.11,2.336
325022.0,0.47,0.18,0.11,1.622
330494.0,0.48,0.18,0.11,2.141
337472.0,0.49,0.18,0.11,0.786
341622.0,0.51,0.18,0.11,0.676
1422.0,0.0,0.19,0.11,0.855
5572.0,0.01,0.19,0.11,0.98
9722.0,0.02,0.19,0.11,1.202
13872.0,0.03,0.19,0.11,1.71
18022.0,0.04,0.19,0.11,2.917
22172.0,0.05,0.19,0.11,5.524
26322.0,0.06,0.19,0.11,10.322
30472.0,0.07,0.19,0.11,17.918999999999997
34622.0,0.08,0.19,0.11,28.664
40194.0,0.09,0.19,0.11,43.2038
48494.0,0.1,0.19,0.11,61.6501
56794.0,0.11,0.19,0.11,85.3005
65094.0,0.12,0.19,0.11,114.1544
73394.0,0.13,0.19,0.11,141.212
81694.0,0.14,0.19,0.11,159.275
89994.0,0.15,0.19,0.11,162.343
96872.0,0.16,0.19,0.11,0.684
102444.0,0.17,0.19,0.11,158.493
110744.0,0.18,0.19,0.11,151.575
119044.0,0.19,0.19,0.11,138.678
127344.0,0.2,0.19,0.11,111.868
135644.0,0.21,0.19,0.11,78.439
143944.0,0.22,0.19,0.11,48.607
152244.0,0.23,0.19,0.11,30.174
160544.0,0.24,0.19,0.11,23.333
167422.0,0.25,0.19,0.11,17.918999999999997
172994.0,0.26,0.19,0.11,36.026
182716.0,0.27,0.19,0.11,50.24
193744.0,0.28,0.19,0.11,63.297000000000004
202044.0,0.29,0.19,0.11,86.39
210344.0,0.3,0.19,0.11,114.882
218644.0,0.31,0.19,0.11,141.67800000000003
226944.0,0.32,0.19,0.11,159.53300000000002
235244.0,0.33,0.19,0.11,162.426
242122.0,0.34,0.19,0.11,0.609
247694.0,0.35,0.19,0.11,158.274
257416.0,0.36,0.19,0.11,288.91
268444.0,0.38,0.19,0.11,111.115
276744.0,0.39,0.19,0.11,77.14399999999999
286466.0,0.4,0.19,0.11,46.449000000000005
297494.0,0.41,0.19,0.11,25.015000000000004
304372.0,0.42,0.19,0.11,13.011
308522.0,0.43,0.19,0.11,7.362
312672.0,0.44,0.19,0.11,4.492
316822.0,0.45,0.19,0.11,2.941
320972.0,0.46,0.19,0.11,2.051
325122.0,0.47,0.19,0.11,1.512
330694.0,0.48,0.19,0.11,2.141
337572.0,0.49,0.19,0.11,0.8069999999999999
341722.0,0.51,0.19,0.11,0.6950000000000001
1522.0,0.0,0.2,0.11,0.871
5672.0,0.01,0.2,0.11,0.992
9822.0,0.02,0.2,0.11,1.214
13972.0,0.03,0.2,0.11,1.7360000000000002
18122.0,0.04,0.2,0.11,3.02
22272.0,0.05,0.2,0.11,5.8500000000000005
26422.0,0.06,0.2,0.11,11.158999999999999
30572.0,0.07,0.2,0.11,19.54
34722.0,0.08,0.2,0.11,31.339000000000002
40394.0,0.09,0.2,0.11,46.7633
48694.0,0.1,0.2,0.11,64.7007
56994.0,0.11,0.2,0.11,85.0334
65294.0,0.12,0.2,0.11,106.6451
73594.0,0.13,0.2,0.11,123.701
81894.0,0.14,0.2,0.11,132.707
90194.0,0.15,0.2,0.11,130.691
96972.0,0.16,0.2,0.11,0.7030000000000001
102644.0,0.17,0.2,0.11,124.772
110944.0,0.18,0.2,0.11,121.797
119244.0,0.19,0.2,0.11,116.86
127544.0,0.2,0.2,0.11,103.025
135844.0,0.21,0.2,0.11,77.29299999999999
144144.0,0.22,0.2,0.11,50.726
152444.0,0.23,0.2,0.11,31.906
160744.0,0.24,0.2,0.11,24.567
167522.0,0.25,0.2,0.11,19.54
173194.0,0.26,0.2,0.11,38.468
183016.0,0.27,0.2,0.11,53.186
193944.0,0.28,0.2,0.11,66.188
202244.0,0.29,0.2,0.11,86.056
210544.0,0.3,0.2,0.11,107.348
218844.0,0.31,0.2,0.11,124.159
227144.0,0.32,0.2,0.11,132.962
235444.0,0.33,0.2,0.11,130.769
242222.0,0.34,0.2,0.11,0.62
247894.0,0.35,0.2,0.11,124.54199999999999
257716.0,0.36,0.2,0.11,237.29199999999997
268644.0,0.38,0.2,0.11,102.266
276944.0,0.39,0.2,0.11,75.97800000000001
286766.0,0.4,0.2,0.11,48.476
297694.0,0.41,0.2,0.11,26.424999999999997
304472.0,0.42,0.2,0.11,13.408000000000001
308622.0,0.43,0.2,0.11,7.1290000000000004
312772.0,0.44,0.2,0.11,4.149
316922.0,0.45,0.2,0.11,2.68
321072.0,0.46,0.2,0.11,1.902
325222.0,0.47,0.2,0.11,1.456
330894.0,0.48,0.2,0.11,2.137
337672.0,0.49,0.2,0.11,0.822
341822.0,0.51,0.2,0.11,0.709
1622.0,0.0,0.21,0.11,0.887
5772.0,0.01,0.21,0.11,1.006
9922.0,0.02,0.21,0.11,1.216
14072.0,0.03,0.21,0.11,1.696
18222.0,0.04,0.21,0.11,2.895
22372.0,0.05,0.21,0.11,5.531000000000001
26522.0,0.06,0.21,0.11,10.488
30672.0,0.07,0.21,0.11,18.369
34822.0,0.08,0.21,0.11,29.52
40594.0,0.09,0.21,0.11,43.7755
48894.0,0.1,0.21,0.11,59.183
57194.0,0.11,0.21,0.11,74.4841
65494.0,0.12,0.21,0.11,87.4286
73794.0,0.13,0.21,0.11,95.137
82094.0,0.14,0.21,0.11,95.444
90394.0,0.15,0.21,0.11,90.679
97072.0,0.16,0.21,0.11,0.7210000000000001
102844.0,0.17,0.21,0.11,87.319
111144.0,0.18,0.21,0.11,90.187
119444.0,0.19,0.21,0.11,93.85600000000001
127744.0,0.2,0.21,0.11,88.366
136044.0,0.21,0.21,0.11,71.35900000000001
144344.0,0.22,0.21,0.11,49.587999999999994
152644.0,0.23,0.21,0.11,32.257
160944.0,0.24,0.21,0.11,24.345
167622.0,0.25,0.21,0.11,18.369
173394.0,0.26,0.21,0.11,36.736
183316.0,0.27,0.21,0.11,50.028999999999996
194144.0,0.28,0.21,0.11,60.592
202444.0,0.29,0.21,0.11,75.46199999999999
210744.0,0.3,0.21,0.11,88.111
219044.0,0.31,0.21,0.11,95.585
227344.0,0.32,0.21,0.11,95.69300000000001
235644.0,0.33,0.21,0.11,90.75
242322.0,0.34,0.21,0.11,0.63
248094.0,0.35,0.21,0.11,87.079
258016.0,0.36,0.21,0.11,182.65400000000002
268844.0,0.38,0.21,0.11,87.61
277144.0,0.39,0.21,0.11,70.09
287066.0,0.4,0.21,0.11,47.47299999999999
297894.0,0.41,0.21,0.11,27.101
304572.0,0.42,0.21,0.11,13.857
308722.0,0.43,0.21,0.11,7.216
312872.0,0.44,0.21,0.11,4.0840000000000005
317022.0,0.45,0.21,0.11,2.585
321172.0,0.46,0.21,0.11,1.832
325322.0,0.47,0.21,0.11,1.422
331094.0,0.48,0.21,0.11,2.136
337772.0,0.49,0.21,0.11,0.833
341922.0,0.51,0.21,0.11,0.72
1722.0,0.0,0.22,0.11,0.8999999999999999
5872.0,0.01,0.22,0.11,1.017
10022.0,0.02,0.22,0.11,1.21
14172.0,0.03,0.22,0.11,1.6229999999999998
18322.0,0.04,0.22,0.11,2.6039999999999996
22472.0,0.05,0.22,0.11,4.749
26622.0,0.06,0.22,0.11,8.779
30772.0,0.07,0.22,0.11,15.200000000000001
34922.0,0.08,0.22,0.11,24.2
40794.0,0.09,0.22,0.11,35.6835
49094.0,0.1,0.22,0.11,47.131099999999996
57394.0,0.11,0.22,0.11,57.083999999999996
65694.0,0.12,0.22,0.11,63.411
73994.0,0.13,0.22,0.11,64.69
82294.0,0.14,0.22,0.11,61.717
90594.0,0.15,0.22,0.11,58.232
97172.0,0.16,0.22,0.11,0.733
103044.0,0.17,0.22,0.11,59.160999999999994
111344.0,0.18,0.22,0.11,66.09
119644.0,0.19,0.22,0.11,73.67699999999999
127944.0,0.2,0.22,0.11,73.28
136244.0,0.21,0.22,0.11,62.173
144544.0,0.22,0.22,0.11,45.354
152844.0,0.23,0.22,0.11,30.399
161144.0,0.24,0.22,0.11,22.619
167722.0,0.25,0.22,0.11,15.200000000000001
173594.0,0.26,0.22,0.11,31.49
183616.0,0.27,0.22,0.11,41.939
194344.0,0.28,0.22,0.11,48.520999999999994
202644.0,0.29,0.22,0.11,58.04
210944.0,0.3,0.22,0.11,64.07900000000001
219244.0,0.31,0.22,0.11,65.13
227544.0,0.32,0.22,0.11,61.961999999999996
235844.0,0.33,0.22,0.11,58.3
242422.0,0.34,0.22,0.11,0.639
248294.0,0.35,0.22,0.11,58.916999999999994
258316.0,0.36,0.22,0.11,138.36100000000002
269044.0,0.38,0.22,0.11,72.53599999999999
277344.0,0.39,0.22,0.11,60.98100000000001
287366.0,0.4,0.22,0.11,43.541
298094.0,0.41,0.22,0.11,26.029
304672.0,0.42,0.22,0.11,13.84
308822.0,0.43,0.22,0.11,7.29
312972.0,0.44,0.22,0.11,4.102
317122.0,0.45,0.22,0.11,2.577
321272.0,0.46,0.22,0.11,1.821
325422.0,0.47,0.22,0.11,1.4100000000000001
331294.0,0.48,0.22,0.11,2.1390000000000002
337872.0,0.49,0.22,0.11,0.8420000000000001
342022.0,0.51,0.22,0.11,0.73
1822.0,0.0,0.23,0.11,0.9079999999999999
5972.0,0.01,0.23,0.11,1.022
10122.0,0.02,0.23,0.11,1.197
14272.0,0.03,0.23,0.11,1.538
18422.0,0.04,0.23,0.11,2.282
22572.0,0.05,0.23,0.11,3.871
26722.0,0.06,0.23,0.11,6.83
30872.0,0.07,0.23,0.11,11.629999999999999
35022.0,0.08,0.23,0.11,18.39
40994.0,0.09,0.23,0.11,26.87
49294.0,0.1,0.23,0.11,35.079
57594.0,0.11,0.23,0.11,41.443
65894.0,0.12,0.23,0.11,44.301
74194.0,0.13,0.23,0.11,43.35
82494.0,0.14,0.23,0.11,40.555
90794.0,0.15,0.23,0.11,39.188
97272.0,0.16,0.23,0.11,0.739
103244.0,0.17,0.23,0.11,42.117
111544.0,0.18,0.23,0.11,49.80800000000001
119844.0,0.19,0.23,0.11,57.622
128144.0,0.2,0.23,0.11,58.907
136444.0,0.21,0.23,0.11,51.588
144744.0,0.22,0.23,0.11,38.912
153044.0,0.23,0.23,0.11,26.930999999999997
161344.0,0.24,0.23,0.11,19.96
167822.0,0.25,0.23,0.11,11.629999999999999
173794.0,0.26,0.23,0.11,25.61
183916.0,0.27,0.23,0.11,33.227000000000004
194544.0,0.28,0.23,0.11,36.476
202844.0,0.29,0.23,0.11,42.397
211144.0,0.3,0.23,0.11,44.96099999999999
219444.0,0.31,0.23,0.11,43.785
227744.0,0.32,0.23,0.11,40.798
236044.0,0.33,0.23,0.11,39.258
242522.0,0.34,0.23,0.11,0.647
248494.0,0.35,0.23,0.11,41.873999999999995
258616.0,0.36,0.23,0.11,106.01700000000001
269244.0,0.38,0.23,0.11,58.182
277544.0,0.39,0.23,0.11,50.487
287666.0,0.4,0.23,0.11,37.43
298294.0,0.41,0.23,0.11,23.442999999999998
304772.0,0.42,0.23,0.11,13.129999999999999
308922.0,0.43,0.23,0.11,7.220000000000001
313072.0,0.44,0.23,0.11,4.16
317222.0,0.45,0.23,0.11,2.627
321372.0,0.46,0.23,0.11,1.8359999999999999
325522.0,0.47,0.23,0.11,1.4169999999999998
331494.0,0.48,0.23,0.11,2.1460000000000004
337972.0,0.49,0.23,0.11,0.848
342122.0,0.51,0.23,0.11,0.738
1922.0,0.0,0.24,0.11,0.91
6072.0,0.01,0.24,0.11,1.023
10222.0,0.02,0.24,0.11,1.1840000000000002
14372.0,0.03,0.24,0.11,1.466
18522.0,0.04,0.24,0.11,2.0300000000000002
22672.0,0.05,0.24,0.11,3.19
26822.0,0.06,0.24,0.11,5.37
30972.0,0.07,0.24,0.11,9.01
35122.0,0.08,0.24,0.11,14.33
41194.0,0.09,0.24,0.11,21.445999999999998
49494.0,0.1,0.24,0.11,28.345
57794.0,0.11,0.24,0.11,33.769999999999996
66094.0,0.12,0.24,0.11,35.807
74394.0,0.13,0.24,0.11,34.554
82694.0,0.14,0.24,0.11,31.807
90994.0,0.15,0.24,0.11,30.567999999999998
97372.0,0.16,0.24,0.11,0.7370000000000001
103444.0,0.17,0.24,0.11,33.027
111744.0,0.18,0.24,0.11,39.08
120044.0,0.19,0.24,0.11,45.043
128344.0,0.2,0.24,0.11,46.354
136644.0,0.21,0.24,0.11,41.396
144944.0,0.22,0.24,0.11,32.28
153244.0,0.23,0.24,0.11,23.4
161544.0,0.24,0.24,0.11,17.65
167922.0,0.25,0.24,0.11,9.01
173994.0,0.26,0.24,0.11,21.58
184216.0,0.27,0.24,0.11,28.16
194744.0,0.28,0.24,0.11,29.823
203044.0,0.29,0.24,0.11,34.748999999999995
211344.0,0.3,0.24,0.11,36.471999999999994
219644.0,0.31,0.24,0.11,34.988
227944.0,0.32,0.24,0.11,32.052
236244.0,0.33,0.24,0.11,30.642
242622.0,0.34,0.24,0.11,0.655
248694.0,0.35,0.24,0.11,32.792
258916.0,0.36,0.24,0.11,82.715
269444.0,0.38,0.24,0.11,45.649
277744.0,0.39,0.24,0.11,40.373
287966.0,0.4,0.24,0.11,31.058
298494.0,0.41,0.24,0.11,20.596
304872.0,0.42,0.24,0.11,12.280000000000001
309022.0,0.43,0.24,0.11,7.25
313172.0,0.44,0.24,0.11,4.37
317322.0,0.45,0.24,0.11,2.7800000000000002
321472.0,0.46,0.24,0.11,1.923
325622.0,0.47,0.24,0.11,1.449
331694.0,0.48,0.24,0.11,2.16
338072.0,0.49,0.24,0.11,0.852
342222.0,0.51,0.24,0.11,0.742
2011.0,0.0,0.25,0.11,0.409
6161.0,0.01,0.25,0.11,0.473
10311.0,0.02,0.25,0.11,0.556
14461.0,0.03,0.25,0.11,0.683
18611.0,0.04,0.25,0.11,0.918
22761.0,0.05,0.25,0.11,1.4
26911.0,0.06,0.25,0.11,2.43
31061.0,0.07,0.25,0.11,4.48
35211.0,0.08,0.25,0.11,8.14
41372.0,0.09,0.25,0.11,13.867999999999999
49672.0,0.1,0.25,0.11,20.37
57972.0,0.11,0.25,0.11,25.878999999999998
66272.0,0.12,0.25,0.11,28.092
74572.0,0.13,0.25,0.11,25.910999999999998
82872.0,0.14,0.25,0.11,20.836000000000002
91172.0,0.15,0.25,0.11,15.368
97461.0,0.16,0.25,0.11,0.308
103622.0,0.17,0.25,0.11,11.455
111922.0,0.18,0.25,0.11,9.329
120222.0,0.19,0.25,0.11,8.533000000000001
128522.0,0.2,0.25,0.11,8.426
136822.0,0.21,0.25,0.11,8.503
145122.0,0.22,0.25,0.11,8.408
153422.0,0.23,0.25,0.11,8.11
161722.0,0.24,0.25,0.11,7.949999999999999
168011.0,0.25,0.25,0.11,4.48
174172.0,0.26,0.25,0.11,12.3
184483.0,0.27,0.25,0.11,18.48
194922.0,0.28,0.25,0.11,21.419999999999998
203222.0,0.29,0.25,0.11,26.535999999999998
211522.0,0.3,0.25,0.11,28.532
219822.0,0.31,0.25,0.11,26.221999999999998
228122.0,0.32,0.25,0.11,21.056
236422.0,0.33,0.25,0.11,15.511
242711.0,0.34,0.25,0.11,0.377
248872.0,0.35,0.25,0.11,11.451
259183.0,0.36,0.25,0.11,17.308
269622.0,0.38,0.25,0.11,8.178
277922.0,0.39,0.25,0.11,8.11
288233.0,0.4,0.25,0.11,8.023
298672.0,0.41,0.25,0.11,6.964
304961.0,0.42,0.25,0.11,5.52
309111.0,0.43,0.25,0.11,4.16
313261.0,0.44,0.25,0.11,2.89
317411.0,0.45,0.25,0.11,1.89
321561.0,0.46,0.25,0.11,1.22
325711.0,0.47,0.25,0.11,0.836
331872.0,0.48,0.25,0.11,1.154
338161.0,0.49,0.25,0.11,0.456
342311.0,0.51,0.25,0.11,0.411
2072.0,0.0,0.26,0.11,0.9430000000000001
6222.0,0.01,0.26,0.11,1.06
10372.0,0.02,0.26,0.11,1.221
14522.0,0.03,0.26,0.11,1.488
18672.0,0.04,0.26,0.11,2.0060000000000002
22822.0,0.05,0.26,0.11,3.08
26972.0,0.06,0.26,0.11,5.25
31122.0,0.07,0.26,0.11,9.27
35272.0,0.08,0.26,0.11,16.07
41494.0,0.09,0.26,0.11,26.186
49794.0,0.1,0.26,0.11,37.177
58094.0,0.11,0.26,0.11,45.983999999999995
66394.0,0.12,0.26,0.11,49.162
74694.0,0.13,0.26,0.11,46.236
82994.0,0.14,0.26,0.11,40.138000000000005
91294.0,0.15,0.26,0.11,35.498
97522.0,0.16,0.26,0.11,0.767
103744.0,0.17,0.26,0.11,35.649
112044.0,0.18,0.26,0.11,39.543000000000006
120344.0,0.19,0.26,0.11,43.959999999999994
128644.0,0.2,0.26,0.11,45.42100000000001
136944.0,0.21,0.26,0.11,42.288
145244.0,0.22,0.26,0.11,35.606
153544.0,0.23,0.26,0.11,28.18
161844.0,0.24,0.26,0.11,22.61
168072.0,0.25,0.26,0.11,9.27
174294.0,0.26,0.26,0.11,27.43
184666.0,0.27,0.26,0.11,37.15
195044.0,0.28,0.26,0.11,39.351000000000006
203344.0,0.29,0.26,0.11,47.227000000000004
211644.0,0.3,0.26,0.11,49.900999999999996
219944.0,0.31,0.26,0.11,46.685
228244.0,0.32,0.26,0.11,40.385
236544.0,0.33,0.26,0.11,35.576
242772.0,0.34,0.26,0.11,0.6890000000000001
248994.0,0.35,0.26,0.11,35.419
259366.0,0.36,0.26,0.11,82.06
269744.0,0.38,0.26,0.11,44.712
278044.0,0.39,0.26,0.11,41.272
288416.0,0.4,0.26,0.11,34.455000000000005
298794.0,0.41,0.26,0.11,25.507
305022.0,0.42,0.26,0.11,17.36
309172.0,0.43,0.26,0.11,11.36
313322.0,0.44,0.26,0.11,7.109999999999999
317472.0,0.45,0.26,0.11,4.32
321622.0,0.46,0.26,0.11,2.651
325772.0,0.47,0.26,0.11,1.747
331994.0,0.48,0.26,0.11,2.316
338222.0,0.49,0.26,0.11,0.885
342372.0,0.51,0.26,0.11,0.776
2183.0,0.0,0.27,0.11,1.342
6333.0,0.01,0.27,0.11,1.5
10483.0,0.02,0.27,0.11,1.7040000000000002
14633.0,0.03,0.27,0.11,2.016
18783.0,0.04,0.27,0.11,2.569
22933.0,0.05,0.27,0.11,3.668
27083.0,0.06,0.27,0.11,5.88
31233.0,0.07,0.27,0.11,10.219999999999999
35383.0,0.08,0.27,0.11,18.009999999999998
41716.0,0.09,0.27,0.11,30.581
50016.0,0.1,0.27,0.11,44.637
58316.0,0.11,0.27,0.11,56.286
66616.0,0.12,0.27,0.11,60.857
74916.0,0.13,0.27,0.11,57.63699999999999
83216.0,0.14,0.27,0.11,50.685
91516.0,0.15,0.27,0.11,46.47500000000001
97633.0,0.16,0.27,0.11,1.101
103966.0,0.17,0.27,0.11,48.160999999999994
112266.0,0.18,0.27,0.11,53.60199999999999
120566.0,0.19,0.27,0.11,59.1
128866.0,0.2,0.27,0.11,60.70399999999999
137166.0,0.21,0.27,0.11,56.686
145466.0,0.22,0.27,0.11,48.729
153766.0,0.23,0.27,0.11,39.358000000000004
162066.0,0.24,0.27,0.11,31.48
168183.0,0.25,0.27,0.11,10.219999999999999
174516.0,0.26,0.27,0.11,35.25
184999.0,0.27,0.27,0.11,47.428
195266.0,0.28,0.27,0.11,47.886
203566.0,0.29,0.27,0.11,58.041
211866.0,0.3,0.27,0.11,61.839000000000006
220166.0,0.31,0.27,0.11,58.190999999999995
228466.0,0.32,0.27,0.11,50.95100000000001
236766.0,0.33,0.27,0.11,46.50300000000001
242883.0,0.34,0.27,0.11,0.9059999999999999
249216.0,0.35,0.27,0.11,47.751999999999995
259699.0,0.36,0.27,0.11,110.57499999999999
269966.0,0.38,0.27,0.11,59.644000000000005
278266.0,0.39,0.27,0.11,55.254999999999995
288749.0,0.4,0.27,0.11,47.21030000000001
299016.0,0.41,0.27,0.11,36.1904
305133.0,0.42,0.27,0.11,25.6
309283.0,0.43,0.27,0.11,17.24
313433.0,0.44,0.27,0.11,10.929999999999998
317583.0,0.45,0.27,0.11,6.608
321733.0,0.46,0.27,0.11,3.9559999999999995
325883.0,0.47,0.27,0.11,2.501
332216.0,0.48,0.27,0.11,3.19
338333.0,0.49,0.27,0.11,1.191
342483.0,0.51,0.27,0.11,1.033
2322.0,0.0,0.28,0.11,0.884
6472.0,0.01,0.28,0.11,0.997
10622.0,0.02,0.28,0.11,1.145
14772.0,0.03,0.28,0.11,1.37
18922.0,0.04,0.28,0.11,1.779
23072.0,0.05,0.28,0.11,2.643
27222.0,0.06,0.28,0.11,4.526
31372.0,0.07,0.28,0.11,8.62
35522.0,0.08,0.28,0.11,16.762
41994.0,0.09,0.28,0.11,30.740000000000002
50294.0,0.1,0.28,0.11,47.88
58594.0,0.11,0.28,0.11,62.63399999999999
66894.0,0.12,0.28,0.11,69.21700000000001
75194.0,0.13,0.28,0.11,65.984
83494.0,0.14,0.28,0.11,58.120000000000005
91794.0,0.15,0.28,0.11,53.114000000000004
97772.0,0.16,0.28,0.11,0.711
104244.0,0.17,0.28,0.11,53.449
112544.0,0.18,0.28,0.11,56.784
120844.0,0.19,0.28,0.11,59.407000000000004
129144.0,0.2,0.28,0.11,59.235
137444.0,0.21,0.28,0.11,55.6
145744.0,0.22,0.28,0.11,49.099
154044.0,0.23,0.28,0.11,41.153
162344.0,0.24,0.28,0.11,33.646
168322.0,0.25,0.28,0.11,8.62
174794.0,0.26,0.28,0.11,36.952
185416.0,0.27,0.28,0.11,50.519999999999996
195544.0,0.28,0.28,0.11,51.464
203844.0,0.29,0.28,0.11,64.35499999999999
212144.0,0.3,0.28,0.11,70.056
220444.0,0.31,0.28,0.11,66.425
228744.0,0.32,0.28,0.11,58.348
237044.0,0.33,0.28,0.11,53.18900000000001
243022.0,0.34,0.28,0.11,0.645
249494.0,0.35,0.28,0.11,53.244
260116.0,0.36,0.28,0.11,114.841
270244.0,0.38,0.28,0.11,58.574999999999996
278544.0,0.39,0.28,0.11,54.673500000000004
289166.0,0.4,0.28,0.11,48.1216
299294.0,0.41,0.28,0.11,38.8916
305272.0,0.42,0.28,0.11,29.119999999999997
309422.0,0.43,0.28,0.11,20.19
313572.0,0.44,0.28,0.11,12.772
317722.0,0.45,0.28,0.11,7.4479999999999995
321872.0,0.46,0.28,0.11,4.034
326022.0,0.47,0.28,0.11,2.195
332494.0,0.48,0.28,0.11,2.331
338472.0,0.49,0.28,0.11,0.8180000000000001
342622.0,0.51,0.28,0.11,0.719
2422.0,0.0,0.29,0.11,0.879
6572.0,0.01,0.29,0.11,0.994
10722.0,0.02,0.29,0.11,1.1440000000000001
14872.0,0.03,0.29,0.11,1.369
19022.0,0.04,0.29,0.11,1.774
23172.0,0.05,0.29,0.11,2.605
27322.0,0.06,0.29,0.11,4.4510000000000005
31472.0,0.07,0.29,0.11,8.582
35622.0,0.08,0.29,0.11,17.209
42194.0,0.09,0.29,0.11,33.01500000000001
50494.0,0.1,0.29,0.11,53.69799999999999
58794.0,0.11,0.29,0.11,73.298
67094.0,0.12,0.29,0.11,84.32199999999999
75394.0,0.13,0.29,0.11,84.28099999999999
83694.0,0.14,0.29,0.11,79.40599999999999
91994.0,0.15,0.29,0.11,78.12
97872.0,0.16,0.29,0.11,0.7050000000000001
104444.0,0.17,0.29,0.11,82.01400000000001
112744.0,0.18,0.29,0.11,85.749
121044.0,0.19,0.29,0.11,85.37400000000001
129344.0,0.2,0.29,0.11,80.084
137644.0,0.21,0.29,0.11,71.62899999999999
145944.0,0.22,0.29,0.11,61.534
154244.0,0.23,0.29,0.11,50.864999999999995
162544.0,0.24,0.29,0.11,40.891
168422.0,0.25,0.29,0.11,8.582
174994.0,0.26,0.29,0.11,42.526
185716.0,0.27,0.29,0.11,57.876000000000005
195744.0,0.28,0.29,0.11,58.114
204044.0,0.29,0.29,0.11,75.32400000000001
212344.0,0.3,0.29,0.11,85.23699999999998
220644.0,0.31,0.29,0.11,84.719
228944.0,0.32,0.29,0.11,79.618
237244.0,0.33,0.29,0.11,78.181
243122.0,0.34,0.29,0.11,0.631
249694.0,0.35,0.29,0.11,81.803
260416.0,0.36,0.29,0.11,169.77100000000002
270444.0,0.38,0.29,0.11,79.4145
278744.0,0.39,0.29,0.11,70.69389999999999
289466.0,0.4,0.29,0.11,60.546899999999994
299494.0,0.41,0.29,0.11,48.635799999999996
305372.0,0.42,0.29,0.11,36.44
309522.0,0.43,0.29,0.11,25.317
313672.0,0.44,0.29,0.11,16.063
317822.0,0.45,0.29,0.11,9.234
321972.0,0.46,0.29,0.11,4.862
326122.0,0.47,0.29,0.11,2.495
332694.0,0.48,0.29,0.11,2.3960000000000004
338572.0,0.49,0.29,0.11,0.798
342722.0,0.51,0.29,0.11,0.701
2522.0,0.0,0.3,0.11,0.874
6672.0,0.01,0.3,0.11,0.992
10822.0,0.02,0.3,0.11,1.148
14972.0,0.03,0.3,0.11,1.3719999999999999
19122.0,0.04,0.3,0.11,1.7710000000000001
23272.0,0.05,0.3,0.11,2.571
27422.0,0.06,0.3,0.11,4.311
31572.0,0.07,0.3,0.11,8.222000000000001
35722.0,0.08,0.3,0.11,16.674000000000003
42394.0,0.09,0.3,0.11,33.147999999999996
50694.0,0.1,0.3,0.11,56.900999999999996
58994.0,0.11,0.3,0.11,82.37299999999999
67294.0,0.12,0.3,0.11,100.859
75594.0,0.13,0.3,0.11,107.357
83894.0,0.14,0.3,0.11,108.471
92194.0,0.15,0.3,0.11,112.608
97972.0,0.16,0.3,0.11,0.7
104644.0,0.17,0.3,0.11,117.848
112944.0,0.18,0.3,0.11,118.03399999999999
121244.0,0.19,0.3,0.11,109.19200000000001
129544.0,0.2,0.3,0.11,95.518
137844.0,0.21,0.3,0.11,80.752
146144.0,0.22,0.3,0.11,67.12
154444.0,0.23,0.3,0.11,54.687999999999995
162744.0,0.24,0.3,0.11,43.714000000000006
168522.0,0.25,0.3,0.11,8.222000000000001
