Node Number,x,y,z,Dynamic Pressure
26853.0,0.452,0.068,0.02,2.6
28346.0,0.463,0.068,0.02,1.8
29879.0,0.473,0.068,0.02,1.24
31450.0,0.483,0.068,0.02,0.844
33057.0,0.493,0.068,0.02,0.556
3668.0,0.007,0.078,0.02,0.991
4084.0,0.017,0.078,0.02,1.47
4530.0,0.027,0.078,0.02,2.12
5007.0,0.037,0.078,0.02,3.04
5516.0,0.048,0.078,0.02,4.33
6058.0,0.058,0.078,0.02,6.04
6634.0,0.068,0.078,0.02,8.13
7245.0,0.078,0.078,0.02,10.4
7892.0,0.088,0.078,0.02,12.4
8576.0,0.099,0.078,0.02,14.0
9298.0,0.109,0.078,0.02,15.0
10059.0,0.119,0.078,0.02,15.6
10860.0,0.129,0.078,0.02,16.1
11702.0,0.139,0.078,0.02,17.1
12586.0,0.15,0.078,0.02,18.9
13513.0,0.16,0.078,0.02,21.2
14484.0,0.17,0.078,0.02,23.5
15500.0,0.18,0.078,0.02,25.2
16562.0,0.19,0.078,0.02,25.8
17671.0,0.201,0.078,0.02,25.0
18828.0,0.211,0.078,0.02,22.9
20034.0,0.221,0.078,0.02,19.9
21290.0,0.231,0.078,0.02,16.3
22597.0,0.241,0.078,0.02,12.7
7892.0,0.259,0.078,0.02,12.4
8576.0,0.269,0.078,0.02,14.0
9298.0,0.279,0.078,0.02,15.0
10059.0,0.289,0.078,0.02,15.6
10860.0,0.299,0.078,0.02,16.1
11702.0,0.309,0.078,0.02,17.1
12586.0,0.32,0.078,0.02,18.9
13513.0,0.33,0.078,0.02,21.2
14484.0,0.34,0.078,0.02,23.5
15500.0,0.35,0.078,0.02,25.2
16562.0,0.361,0.078,0.02,25.8
17671.0,0.371,0.078,0.02,25.0
18828.0,0.381,0.078,0.02,22.9
20034.0,0.391,0.078,0.02,19.9
21290.0,0.401,0.078,0.02,16.3
22597.0,0.412,0.078,0.02,12.7
23956.0,0.422,0.078,0.02,9.37
25364.0,0.432,0.078,0.02,6.62
26814.0,0.442,0.078,0.02,4.53
28306.0,0.452,0.078,0.02,3.06
29838.0,0.463,0.078,0.02,2.07
31408.0,0.473,0.078,0.02,1.41
33014.0,0.483,0.078,0.02,0.952
34654.0,0.493,0.078,0.02,0.628
4071.0,0.007,0.088,0.02,1.11
4516.0,0.017,0.088,0.02,1.67
4992.0,0.027,0.088,0.02,2.47
5500.0,0.037,0.088,0.02,3.66
6041.0,0.048,0.088,0.02,5.39
6616.0,0.058,0.088,0.02,7.77
7226.0,0.068,0.088,0.02,10.7
7872.0,0.078,0.088,0.02,14.0
8555.0,0.088,0.088,0.02,17.1
9276.0,0.099,0.088,0.02,19.5
10036.0,0.109,0.088,0.02,21.2
10836.0,0.119,0.088,0.02,22.3
11677.0,0.129,0.088,0.02,23.4
12560.0,0.139,0.088,0.02,25.1
13486.0,0.15,0.088,0.02,27.8
14456.0,0.16,0.088,0.02,31.0
15471.0,0.17,0.088,0.02,33.9
16532.0,0.18,0.088,0.02,35.5
17640.0,0.19,0.088,0.02,35.3
18796.0,0.201,0.088,0.02,33.2
20001.0,0.211,0.088,0.02,29.6
21256.0,0.221,0.088,0.02,25.0
22562.0,0.231,0.088,0.02,20.1
23920.0,0.241,0.088,0.02,15.4
8555.0,0.259,0.088,0.02,17.1
9276.0,0.269,0.088,0.02,19.5
10036.0,0.279,0.088,0.02,21.2
10836.0,0.289,0.088,0.02,22.3
11677.0,0.299,0.088,0.02,23.4
12560.0,0.309,0.088,0.02,25.1
13486.0,0.32,0.088,0.02,27.8
14456.0,0.33,0.088,0.02,31.0
15471.0,0.34,0.088,0.02,33.9
16532.0,0.35,0.088,0.02,35.5
17640.0,0.361,0.088,0.02,35.3
18796.0,0.371,0.088,0.02,33.2
20001.0,0.381,0.088,0.02,29.6
21256.0,0.391,0.088,0.02,25.0
22562.0,0.401,0.088,0.02,20.1
23920.0,0.412,0.088,0.02,15.4
25327.0,0.422,0.088,0.02,11.2
26776.0,0.432,0.088,0.02,7.79
28267.0,0.442,0.088,0.02,5.24
29798.0,0.452,0.088,0.02,3.47
31367.0,0.463,0.088,0.02,2.31
32972.0,0.473,0.088,0.02,1.56
34611.0,0.483,0.088,0.02,1.05
36282.0,0.493,0.088,0.02,0.692
4503.0,0.007,0.099,0.02,1.2
4978.0,0.017,0.099,0.02,1.83
5485.0,0.027,0.099,0.02,2.77
6025.0,0.037,0.099,0.02,4.23
6599.0,0.048,0.099,0.02,6.41
7208.0,0.058,0.099,0.02,9.49
7853.0,0.068,0.099,0.02,13.4
8535.0,0.078,0.099,0.02,17.9
9255.0,0.088,0.099,0.02,22.3
10014.0,0.099,0.099,0.02,26.0
10813.0,0.109,0.099,0.02,28.7
11653.0,0.119,0.099,0.02,30.6
12535.0,0.129,0.099,0.02,32.6
13460.0,0.139,0.099,0.02,35.5
14429.0,0.15,0.099,0.02,39.3
15443.0,0.16,0.099,0.02,43.3
16503.0,0.17,0.099,0.02,46.3
17610.0,0.18,0.099,0.02,47.1
18765.0,0.19,0.099,0.02,45.3
19969.0,0.201,0.099,0.02,41.3
21223.0,0.211,0.099,0.02,35.7
22528.0,0.221,0.099,0.02,29.5
23885.0,0.231,0.099,0.02,23.3
25291.0,0.241,0.099,0.02,17.5
9255.0,0.259,0.099,0.02,22.3
10014.0,0.269,0.099,0.02,26.0
10813.0,0.279,0.099,0.02,28.7
11653.0,0.289,0.099,0.02,30.6
12535.0,0.299,0.099,0.02,32.6
13460.0,0.309,0.099,0.02,35.5
14429.0,0.32,0.099,0.02,39.3
15443.0,0.33,0.099,0.02,43.3
16503.0,0.34,0.099,0.02,46.3
17610.0,0.35,0.099,0.02,47.1
18765.0,0.361,0.099,0.02,45.3
19969.0,0.371,0.099,0.02,41.3
21223.0,0.381,0.099,0.02,35.7
22528.0,0.391,0.099,0.02,29.5
23885.0,0.401,0.099,0.02,23.3
25291.0,0.412,0.099,0.02,17.5
26739.0,0.422,0.099,0.02,12.6
28229.0,0.432,0.099,0.02,8.65
29759.0,0.442,0.099,0.02,5.76
31327.0,0.452,0.099,0.02,3.78
32931.0,0.463,0.099,0.02,2.5
34569.0,0.473,0.099,0.02,1.68
36239.0,0.483,0.099,0.02,1.13
37939.0,0.493,0.099,0.02,0.747
4965.0,0.007,0.109,0.02,1.25
5471.0,0.017,0.109,0.02,1.93
6010.0,0.027,0.109,0.02,2.98
6583.0,0.037,0.109,0.02,4.65
7191.0,0.048,0.109,0.02,7.23
7835.0,0.058,0.109,0.02,11.0
8516.0,0.068,0.109,0.02,15.9
9235.0,0.078,0.109,0.02,21.7
9993.0,0.088,0.109,0.02,27.6
10791.0,0.099,0.109,0.02,32.9
11630.0,0.109,0.109,0.02,37.1
12511.0,0.119,0.109,0.02,40.5
13435.0,0.129,0.109,0.02,43.8
14403.0,0.139,0.109,0.02,48.0
15416.0,0.15,0.109,0.02,53.1
16475.0,0.16,0.109,0.02,57.7
17581.0,0.17,0.109,0.02,60.2
18735.0,0.18,0.109,0.02,59.3
19938.0,0.19,0.109,0.02,55.1
21191.0,0.201,0.109,0.02,48.5
22495.0,0.211,0.109,0.02,40.7
23851.0,0.221,0.109,0.02,32.8
25256.0,0.231,0.109,0.02,25.3
26703.0,0.241,0.109,0.02,18.7
9993.0,0.259,0.109,0.02,27.6
10791.0,0.269,0.109,0.02,32.9
11630.0,0.279,0.109,0.02,37.1
12511.0,0.289,0.109,0.02,40.5
13435.0,0.299,0.109,0.02,43.8
14403.0,0.309,0.109,0.02,48.0
15416.0,0.32,0.109,0.02,53.1
16475.0,0.33,0.109,0.02,57.7
17581.0,0.34,0.109,0.02,60.2
18735.0,0.35,0.109,0.02,59.3
19938.0,0.361,0.109,0.02,55.1
21191.0,0.371,0.109,0.02,48.5
22495.0,0.381,0.109,0.02,40.7
23851.0,0.391,0.109,0.02,32.8
25256.0,0.401,0.109,0.02,25.3
26703.0,0.412,0.109,0.02,18.7
28192.0,0.422,0.109,0.02,13.3
29721.0,0.432,0.109,0.02,9.09
31288.0,0.442,0.109,0.02,6.03
32891.0,0.452,0.109,0.02,3.96
34528.0,0.463,0.109,0.02,2.62
36197.0,0.473,0.109,0.02,1.76
37896.0,0.483,0.109,0.02,1.19
39623.0,0.493,0.109,0.02,0.794
5458.0,0.007,0.119,0.02,1.25
5996.0,0.017,0.119,0.02,1.95
6568.0,0.027,0.119,0.02,3.05
7175.0,0.037,0.119,0.02,4.85
7818.0,0.048,0.119,0.02,7.7
8498.0,0.058,0.119,0.02,11.9
9216.0,0.068,0.119,0.02,17.7
9973.0,0.078,0.119,0.02,24.8
10770.0,0.088,0.119,0.02,32.4
11608.0,0.099,0.119,0.02,39.6
12488.0,0.109,0.119,0.02,46.0
13411.0,0.119,0.119,0.02,51.3
14378.0,0.129,0.119,0.02,56.5
15390.0,0.139,0.119,0.02,62.4
16448.0,0.15,0.119,0.02,68.7
17553.0,0.16,0.119,0.02,73.6
18706.0,0.17,0.119,0.02,74.9
19908.0,0.18,0.119,0.02,71.5
21160.0,0.19,0.119,0.02,64.2
22463.0,0.201,0.119,0.02,54.7
23818.0,0.211,0.119,0.02,44.6
25222.0,0.221,0.119,0.02,35.0
26668.0,0.231,0.119,0.02,26.5
28156.0,0.241,0.119,0.02,19.3
10770.0,0.259,0.119,0.02,32.4
11608.0,0.269,0.119,0.02,39.6
12488.0,0.279,0.119,0.02,46.0
13411.0,0.289,0.119,0.02,51.3
14378.0,0.299,0.119,0.02,56.5
15390.0,0.309,0.119,0.02,62.4
16448.0,0.32,0.119,0.02,68.7
17553.0,0.33,0.119,0.02,73.6
18706.0,0.34,0.119,0.02,74.9
19908.0,0.35,0.119,0.02,71.5
21160.0,0.361,0.119,0.02,64.2
22463.0,0.371,0.119,0.02,54.7
23818.0,0.381,0.119,0.02,44.6
25222.0,0.391,0.119,0.02,35.0
26668.0,0.401,0.119,0.02,26.5
28156.0,0.412,0.119,0.02,19.3
29684.0,0.422,0.119,0.02,13.5
31250.0,0.432,0.119,0.02,9.19
32852.0,0.442,0.119,0.02,6.1
34488.0,0.452,0.119,0.02,4.03
36156.0,0.463,0.119,0.02,2.69
37854.0,0.473,0.119,0.02,1.83
39580.0,0.483,0.119,0.02,1.24
41332.0,0.493,0.119,0.02,0.835
5983.0,0.007,0.129,0.02,1.22
6554.0,0.017,0.129,0.02,1.9
7160.0,0.027,0.129,0.02,2.99
7802.0,0.037,0.129,0.02,4.79
8481.0,0.048,0.129,0.02,7.72
9198.0,0.058,0.129,0.02,12.2
9954.0,0.068,0.129,0.02,18.6
10750.0,0.078,0.129,0.02,26.7
11587.0,0.088,0.129,0.02,35.9
12466.0,0.099,0.129,0.02,45.4
13388.0,0.109,0.129,0.02,54.3
14354.0,0.119,0.129,0.02,62.3
15365.0,0.129,0.129,0.02,69.9
16422.0,0.139,0.129,0.02,77.7
17526.0,0.15,0.129,0.02,85.1
18678.0,0.16,0.129,0.02,89.9
19879.0,0.17,0.129,0.02,89.6
21130.0,0.18,0.129,0.02,83.4
22432.0,0.19,0.129,0.02,73.0
23786.0,0.201,0.129,0.02,60.7
25189.0,0.211,0.129,0.02,48.3
26634.0,0.221,0.129,0.02,37.1
28121.0,0.231,0.129,0.02,27.5
29648.0,0.241,0.129,0.02,19.7
11587.0,0.259,0.129,0.02,35.9
12466.0,0.269,0.129,0.02,45.4
13388.0,0.279,0.129,0.02,54.3
14354.0,0.289,0.129,0.02,62.3
15365.0,0.299,0.129,0.02,69.9
16422.0,0.309,0.129,0.02,77.7
17526.0,0.32,0.129,0.02,85.1
18678.0,0.33,0.129,0.02,89.9
19879.0,0.34,0.129,0.02,89.6
21130.0,0.35,0.129,0.02,83.4
22432.0,0.361,0.129,0.02,73.0
23786.0,0.371,0.129,0.02,60.7
25189.0,0.381,0.129,0.02,48.3
26634.0,0.391,0.129,0.02,37.1
28121.0,0.401,0.129,0.02,27.5
29648.0,0.412,0.129,0.02,19.7
31213.0,0.422,0.129,0.02,13.6
32814.0,0.432,0.129,0.02,9.2
34449.0,0.442,0.129,0.02,6.11
36116.0,0.452,0.129,0.02,4.06
37813.0,0.463,0.129,0.02,2.74
39538.0,0.473,0.129,0.02,1.88
41289.0,0.483,0.129,0.02,1.29
43064.0,0.493,0.129,0.02,0.876
6541.0,0.007,0.139,0.02,1.15
7146.0,0.017,0.139,0.02,1.79
7787.0,0.027,0.139,0.02,2.81
8465.0,0.037,0.139,0.02,4.5
9181.0,0.048,0.139,0.02,7.32
9936.0,0.058,0.139,0.02,11.8
10731.0,0.068,0.139,0.02,18.3
11567.0,0.078,0.139,0.02,27.0
12445.0,0.088,0.139,0.02,37.5
13366.0,0.099,0.139,0.02,49.1
14331.0,0.109,0.139,0.02,60.8
15341.0,0.119,0.139,0.02,72.0
16397.0,0.129,0.139,0.02,82.6
17500.0,0.139,0.139,0.02,92.4
18651.0,0.15,0.139,0.02,101.0
19851.0,0.16,0.139,0.02,105.0
21101.0,0.17,0.139,0.02,104.0
22402.0,0.18,0.139,0.02,95.3
23755.0,0.19,0.139,0.02,82.4
25157.0,0.201,0.139,0.02,67.8
26601.0,0.211,0.139,0.02,53.4
28087.0,0.221,0.139,0.02,40.3
29613.0,0.231,0.139,0.02,29.4
31177.0,0.241,0.139,0.02,20.7
12445.0,0.259,0.139,0.02,37.5
13366.0,0.269,0.139,0.02,49.1
14331.0,0.279,0.139,0.02,60.8
15341.0,0.289,0.139,0.02,72.0
16397.0,0.299,0.139,0.02,82.6
17500.0,0.309,0.139,0.02,92.4
18651.0,0.32,0.139,0.02,101.0
19851.0,0.33,0.139,0.02,105.0
21101.0,0.34,0.139,0.02,104.0
22402.0,0.35,0.139,0.02,95.3
23755.0,0.361,0.139,0.02,82.4
25157.0,0.371,0.139,0.02,67.8
26601.0,0.381,0.139,0.02,53.4
28087.0,0.391,0.139,0.02,40.3
29613.0,0.401,0.139,0.02,29.4
31177.0,0.412,0.139,0.02,20.7
32777.0,0.422,0.139,0.02,14.1
34411.0,0.432,0.139,0.02,9.42
36077.0,0.442,0.139,0.02,6.23
37773.0,0.452,0.139,0.02,4.14
39497.0,0.463,0.139,0.02,2.81
41247.0,0.473,0.139,0.02,1.95
43021.0,0.483,0.139,0.02,1.35
44817.0,0.493,0.139,0.02,0.921
7133.0,0.007,0.15,0.02,1.08
7773.0,0.017,0.15,0.02,1.65
8450.0,0.027,0.15,0.02,2.56
9165.0,0.037,0.15,0.02,4.06
9919.0,0.048,0.15,0.02,6.58
10713.0,0.058,0.15,0.02,10.7
11548.0,0.068,0.15,0.02,16.9
12425.0,0.078,0.15,0.02,25.7
13345.0,0.088,0.15,0.02,36.8
14309.0,0.099,0.15,0.02,49.9
15318.0,0.109,0.15,0.02,64.0
16373.0,0.119,0.15,0.02,78.4
17475.0,0.129,0.15,0.02,92.1
18625.0,0.139,0.15,0.02,104.0
19824.0,0.15,0.15,0.02,113.0
21073.0,0.16,0.15,0.02,117.0
22373.0,0.17,0.15,0.02,115.0
23725.0,0.18,0.15,0.02,107.0
25126.0,0.19,0.15,0.02,93.1
26569.0,0.201,0.15,0.02,76.9
28054.0,0.211,0.15,0.02,60.4
29579.0,0.221,0.15,0.02,45.4
31142.0,0.231,0.15,0.02,32.8
32741.0,0.241,0.15,0.02,22.8
13345.0,0.259,0.15,0.02,36.8
14309.0,0.269,0.15,0.02,49.9
15318.0,0.279,0.15,0.02,64.0
16373.0,0.289,0.15,0.02,78.4
17475.0,0.299,0.15,0.02,92.1
18625.0,0.309,0.15,0.02,104.0
19824.0,0.32,0.15,0.02,113.0
21073.0,0.33,0.15,0.02,117.0
22373.0,0.34,0.15,0.02,115.0
23725.0,0.35,0.15,0.02,107.0
25126.0,0.361,0.15,0.02,93.1
26569.0,0.371,0.15,0.02,76.9
28054.0,0.381,0.15,0.02,60.4
29579.0,0.391,0.15,0.02,45.4
31142.0,0.401,0.15,0.02,32.8
32741.0,0.412,0.15,0.02,22.8
34374.0,0.422,0.15,0.02,15.4
36039.0,0.432,0.15,0.02,10.1
37734.0,0.442,0.15,0.02,6.61
39457.0,0.452,0.15,0.02,4.36
41206.0,0.463,0.15,0.02,2.95
42979.0,0.473,0.15,0.02,2.04
44774.0,0.483,0.15,0.02,1.42
46589.0,0.493,0.15,0.02,0.973
7760.0,0.007,0.16,0.02,0.994
8436.0,0.017,0.16,0.02,1.51
9150.0,0.027,0.16,0.02,2.29
9903.0,0.037,0.16,0.02,3.56
10696.0,0.048,0.16,0.02,5.69
11530.0,0.058,0.16,0.02,9.25
12406.0,0.068,0.16,0.02,14.8
13325.0,0.078,0.16,0.02,23.0
14288.0,0.088,0.16,0.02,34.0
15296.0,0.099,0.16,0.02,47.5
16350.0,0.109,0.16,0.02,63.1
17451.0,0.119,0.16,0.02,79.6
18600.0,0.129,0.16,0.02,95.9
19798.0,0.139,0.16,0.02,110.0
21046.0,0.15,0.16,0.02,120.0
22345.0,0.16,0.16,0.02,123.0
23696.0,0.17,0.16,0.02,123.0
25096.0,0.18,0.16,0.02,117.0
26538.0,0.19,0.16,0.02,103.0
28022.0,0.201,0.16,0.02,86.3
29546.0,0.211,0.16,0.02,68.5
31108.0,0.221,0.16,0.02,51.8
32706.0,0.231,0.16,0.02,37.5
34338.0,0.241,0.16,0.02,26.0
14288.0,0.259,0.16,0.02,34.0
15296.0,0.269,0.16,0.02,47.5
16350.0,0.279,0.16,0.02,63.1
17451.0,0.289,0.16,0.02,79.6
18600.0,0.299,0.16,0.02,95.9
19798.0,0.309,0.16,0.02,110.0
21046.0,0.32,0.16,0.02,120.0
22345.0,0.33,0.16,0.02,123.0
23696.0,0.34,0.16,0.02,123.0
25096.0,0.35,0.16,0.02,117.0
26538.0,0.361,0.16,0.02,103.0
28022.0,0.371,0.16,0.02,86.3
29546.0,0.381,0.16,0.02,68.5
31108.0,0.391,0.16,0.02,51.8
32706.0,0.401,0.16,0.02,37.5
34338.0,0.412,0.16,0.02,26.0
36002.0,0.422,0.16,0.02,17.4
37696.0,0.432,0.16,0.02,11.4
39418.0,0.442,0.16,0.02,7.32
41166.0,0.452,0.16,0.02,4.75
42938.0,0.463,0.16,0.02,3.17
44732.0,0.473,0.16,0.02,2.17
46546.0,0.483,0.16,0.02,1.51
48378.0,0.493,0.16,0.02,1.03
8423.0,0.007,0.17,0.02,0.919
9136.0,0.017,0.17,0.02,1.38
9888.0,0.027,0.17,0.02,2.05
10680.0,0.037,0.17,0.02,3.1
11513.0,0.048,0.17,0.02,4.84
12388.0,0.058,0.17,0.02,7.77
13306.0,0.068,0.17,0.02,12.5
14268.0,0.078,0.17,0.02,19.7
15275.0,0.088,0.17,0.02,29.7
16328.0,0.099,0.17,0.02,42.7
17428.0,0.109,0.17,0.02,58.3
18576.0,0.119,0.17,0.02,75.6
19773.0,0.129,0.17,0.02,93.2
21020.0,0.139,0.17,0.02,109.0
22318.0,0.15,0.17,0.02,120.0
23668.0,0.16,0.17,0.02,124.0
25067.0,0.17,0.17,0.02,126.0
26508.0,0.18,0.17,0.02,123.0
27991.0,0.19,0.17,0.02,110.0
29514.0,0.201,0.17,0.02,93.0
31075.0,0.211,0.17,0.02,74.9
32672.0,0.221,0.17,0.02,57.5
34303.0,0.231,0.17,0.02,42.3
35966.0,0.241,0.17,0.02,29.7
15275.0,0.259,0.17,0.02,29.7
16328.0,0.269,0.17,0.02,42.7
17428.0,0.279,0.17,0.02,58.3
18576.0,0.289,0.17,0.02,75.6
19773.0,0.299,0.17,0.02,93.2
21020.0,0.309,0.17,0.02,109.0
22318.0,0.32,0.17,0.02,120.0
23668.0,0.33,0.17,0.02,124.0
25067.0,0.34,0.17,0.02,126.0
26508.0,0.35,0.17,0.02,123.0
27991.0,0.361,0.17,0.02,110.0
29514.0,0.371,0.17,0.02,93.0
31075.0,0.381,0.17,0.02,74.9
32672.0,0.391,0.17,0.02,57.5
34303.0,0.401,0.17,0.02,42.3
35966.0,0.412,0.17,0.02,29.7
37659.0,0.422,0.17,0.02,20.0
39380.0,0.432,0.17,0.02,13.0
41127.0,0.442,0.17,0.02,8.31
42898.0,0.452,0.17,0.02,5.31
44691.0,0.463,0.17,0.02,3.47
46504.0,0.473,0.17,0.02,2.34
48335.0,0.483,0.17,0.02,1.61
50182.0,0.493,0.17,0.02,1.1
9123.0,0.007,0.18,0.02,0.856
9874.0,0.017,0.18,0.02,1.27
10665.0,0.027,0.18,0.02,1.85
11497.0,0.037,0.18,0.02,2.73
12371.0,0.048,0.18,0.02,4.14
13288.0,0.058,0.18,0.02,6.51
14249.0,0.068,0.18,0.02,10.4
15255.0,0.078,0.18,0.02,16.4
16307.0,0.088,0.18,0.02,25.1
17406.0,0.099,0.18,0.02,36.8
18553.0,0.109,0.18,0.02,51.4
19749.0,0.119,0.18,0.02,68.1
20995.0,0.129,0.18,0.02,85.7
22292.0,0.139,0.18,0.02,102.0
23641.0,0.15,0.18,0.02,115.0
25039.0,0.16,0.18,0.02,123.0
26479.0,0.17,0.18,0.02,125.0
27961.0,0.18,0.18,0.02,121.0
29483.0,0.19,0.18,0.02,109.0
31043.0,0.201,0.18,0.02,93.5
32639.0,0.211,0.18,0.02,76.9
34269.0,0.221,0.18,0.02,60.6
35931.0,0.231,0.18,0.02,45.6
37623.0,0.241,0.18,0.02,32.7
16307.0,0.259,0.18,0.02,25.1
17406.0,0.269,0.18,0.02,36.8
18553.0,0.279,0.18,0.02,51.4
19749.0,0.289,0.18,0.02,68.1
20995.0,0.299,0.18,0.02,85.7
22292.0,0.309,0.18,0.02,102.0
23641.0,0.32,0.18,0.02,115.0
25039.0,0.33,0.18,0.02,123.0
26479.0,0.34,0.18,0.02,125.0
27961.0,0.35,0.18,0.02,121.0
29483.0,0.361,0.18,0.02,109.0
31043.0,0.371,0.18,0.02,93.5
32639.0,0.381,0.18,0.02,76.9
34269.0,0.391,0.18,0.02,60.6
35931.0,0.401,0.18,0.02,45.6
37623.0,0.412,0.18,0.02,32.7
39343.0,0.422,0.18,0.02,22.4
41089.0,0.432,0.18,0.02,14.7
42859.0,0.442,0.18,0.02,9.39
44651.0,0.452,0.18,0.02,5.94
46463.0,0.463,0.18,0.02,3.82
48293.0,0.473,0.18,0.02,2.52
50139.0,0.483,0.18,0.02,1.71
51999.0,0.493,0.18,0.02,1.16
9861.0,0.007,0.19,0.02,0.805
10651.0,0.017,0.19,0.02,1.19
11482.0,0.027,0.19,0.02,1.71
12355.0,0.037,0.19,0.02,2.47
13271.0,0.048,0.19,0.02,3.65
14231.0,0.058,0.19,0.02,5.59
15236.0,0.068,0.19,0.02,8.78
16287.0,0.078,0.19,0.02,13.8
17385.0,0.088,0.19,0.02,21.2
18531.0,0.099,0.19,0.02,31.4
19726.0,0.109,0.19,0.02,44.4
20971.0,0.119,0.19,0.02,59.7
22267.0,0.129,0.19,0.02,76.4
23615.0,0.139,0.19,0.02,92.8
25012.0,0.15,0.19,0.02,107.0
26451.0,0.16,0.19,0.02,115.0
27932.0,0.17,0.19,0.02,116.0
29453.0,0.18,0.19,0.02,110.0
31012.0,0.19,0.19,0.02,99.7
32607.0,0.201,0.19,0.02,86.9
34236.0,0.211,0.19,0.02,73.2
35897.0,0.221,0.19,0.02,59.5
37588.0,0.231,0.19,0.02,46.3
39307.0,0.241,0.19,0.02,34.2
17385.0,0.259,0.19,0.02,21.2
18531.0,0.269,0.19,0.02,31.4
19726.0,0.279,0.19,0.02,44.4
20971.0,0.289,0.19,0.02,59.7
22267.0,0.299,0.19,0.02,76.4
23615.0,0.309,0.19,0.02,92.8
25012.0,0.32,0.19,0.02,107.0
26451.0,0.33,0.19,0.02,115.0
27932.0,0.34,0.19,0.02,116.0
29453.0,0.35,0.19,0.02,110.0
31012.0,0.361,0.19,0.02,99.7
32607.0,0.371,0.19,0.02,86.9
34236.0,0.381,0.19,0.02,73.2
35897.0,0.391,0.19,0.02,59.5
37588.0,0.401,0.19,0.02,46.3
39307.0,0.412,0.19,0.02,34.2
41052.0,0.422,0.19,0.02,24.0
42821.0,0.432,0.19,0.02,16.0
44612.0,0.442,0.19,0.02,10.3
46423.0,0.452,0.19,0.02,6.51
48252.0,0.463,0.19,0.02,4.14
50097.0,0.473,0.19,0.02,2.7
51956.0,0.483,0.19,0.02,1.81
53827.0,0.493,0.19,0.02,1.22
10638.0,0.007,0.201,0.02,0.765
11468.0,0.017,0.201,0.02,1.12
12340.0,0.027,0.201,0.02,1.61
13255.0,0.037,0.201,0.02,2.29
14214.0,0.048,0.201,0.02,3.32
15218.0,0.058,0.201,0.02,4.99
16268.0,0.068,0.201,0.02,7.73
17365.0,0.078,0.201,0.02,12.0
18510.0,0.088,0.201,0.02,18.4
19704.0,0.099,0.201,0.02,27.3
20948.0,0.109,0.201,0.02,38.7
22243.0,0.119,0.201,0.02,52.3
23590.0,0.129,0.201,0.02,67.3
24986.0,0.139,0.201,0.02,82.3
26424.0,0.15,0.201,0.02,94.8
27904.0,0.16,0.201,0.02,102.0
29424.0,0.17,0.201,0.02,101.0
30982.0,0.18,0.201,0.02,94.8
32576.0,0.19,0.201,0.02,85.2
34204.0,0.201,0.201,0.02,75.1
35864.0,0.211,0.201,0.02,65.0
37554.0,0.221,0.201,0.02,54.6
39272.0,0.231,0.201,0.02,43.9
41016.0,0.241,0.201,0.02,33.5
18510.0,0.259,0.201,0.02,18.4
19704.0,0.269,0.201,0.02,27.3
20948.0,0.279,0.201,0.02,38.7
22243.0,0.289,0.201,0.02,52.3
23590.0,0.299,0.201,0.02,67.3
24986.0,0.309,0.201,0.02,82.3
26424.0,0.32,0.201,0.02,94.8
27904.0,0.33,0.201,0.02,102.0
29424.0,0.34,0.201,0.02,101.0
30982.0,0.35,0.201,0.02,94.8
32576.0,0.361,0.201,0.02,85.2
34204.0,0.371,0.201,0.02,75.1
35864.0,0.381,0.201,0.02,65.0
37554.0,0.391,0.201,0.02,54.6
39272.0,0.401,0.201,0.02,43.9
41016.0,0.412,0.201,0.02,33.5
42784.0,0.422,0.201,0.02,24.2
44574.0,0.432,0.201,0.02,16.5
46384.0,0.442,0.201,0.02,10.8
48212.0,0.452,0.201,0.02,6.85
50056.0,0.463,0.201,0.02,4.36
51914.0,0.473,0.201,0.02,2.82
53784.0,0.483,0.201,0.02,1.87
55664.0,0.493,0.201,0.02,1.25
11455.0,0.007,0.211,0.02,0.734
12326.0,0.017,0.211,0.02,1.08
13240.0,0.027,0.211,0.02,1.54
14198.0,0.037,0.211,0.02,2.17
15201.0,0.048,0.211,0.02,3.12
16250.0,0.058,0.211,0.02,4.63
17346.0,0.068,0.211,0.02,7.08
18490.0,0.078,0.211,0.02,10.9
19683.0,0.088,0.211,0.02,16.6
20926.0,0.099,0.211,0.02,24.4
22220.0,0.109,0.211,0.02,34.3
23566.0,0.119,0.211,0.02,46.2
24961.0,0.129,0.211,0.02,59.1
26398.0,0.139,0.211,0.02,71.5
27877.0,0.15,0.211,0.02,81.1
29396.0,0.16,0.211,0.02,85.5
30953.0,0.17,0.211,0.02,83.5
32546.0,0.18,0.211,0.02,77.0
34173.0,0.19,0.211,0.02,68.8
35832.0,0.201,0.211,0.02,61.2
37521.0,0.211,0.211,0.02,54.2
39238.0,0.221,0.211,0.02,47.0
40981.0,0.231,0.211,0.02,39.1
42748.0,0.241,0.211,0.02,30.8
19683.0,0.259,0.211,0.02,16.6
20926.0,0.269,0.211,0.02,24.4
22220.0,0.279,0.211,0.02,34.3
23566.0,0.289,0.211,0.02,46.2
24961.0,0.299,0.211,0.02,59.1
26398.0,0.309,0.211,0.02,71.5
27877.0,0.32,0.211,0.02,81.1
29396.0,0.33,0.211,0.02,85.5
30953.0,0.34,0.211,0.02,83.5
32546.0,0.35,0.211,0.02,77.0
34173.0,0.361,0.211,0.02,68.8
35832.0,0.371,0.211,0.02,61.2
