Node Number,x,y,z,Dynamic Pressure
52216.0,0.327,0.214,0.153,44.4
54093.0,0.337,0.214,0.153,29.3
55980.0,0.347,0.214,0.153,17.1
57875.0,0.357,0.214,0.153,8.73
59774.0,0.367,0.214,0.153,3.88
61674.0,0.378,0.214,0.153,1.57
63574.0,0.388,0.214,0.153,0.704
65472.0,0.398,0.214,0.153,0.451
67366.0,0.408,0.214,0.153,0.387
69254.0,0.418,0.214,0.153,0.366
71134.0,0.429,0.214,0.153,0.349
73004.0,0.439,0.214,0.153,0.33
74861.0,0.449,0.214,0.153,0.312
76704.0,0.459,0.214,0.153,0.296
78528.0,0.469,0.214,0.153,0.284
80330.0,0.48,0.214,0.153,0.276
82101.0,0.49,0.214,0.153,0.272
83824.0,0.5,0.214,0.153,0.27
9923.0,0.,0.225,0.153,0.266
9922.0,0.010,0.225,0.153,0.268
10718.0,0.02,0.225,0.153,0.273
11554.0,0.031,0.225,0.153,0.283
12432.0,0.041,0.225,0.153,0.3
13353.0,0.051,0.225,0.153,0.324
14318.0,0.061,0.225,0.153,0.355
15328.0,0.071,0.225,0.153,0.39
16384.0,0.082,0.225,0.153,0.431
17487.0,0.092,0.225,0.153,0.48
18638.0,0.102,0.225,0.153,0.545
19838.0,0.112,0.225,0.153,0.641
21088.0,0.122,0.225,0.153,0.808
22389.0,0.133,0.225,0.153,1.13
23742.0,0.143,0.225,0.153,1.73
25144.0,0.153,0.225,0.153,2.8
26588.0,0.163,0.225,0.153,4.58
28074.0,0.173,0.225,0.153,7.81
29600.0,0.184,0.225,0.153,15.1
31164.0,0.194,0.225,0.153,33.3
32764.0,0.204,0.225,0.153,70.4
34398.0,0.214,0.225,0.153,121.0
36064.0,0.225,0.225,0.153,159.0
37760.0,0.235,0.225,0.153,171.0
39484.0,0.245,0.225,0.153,168.0
41234.0,0.255,0.225,0.153,167.0
43008.0,0.265,0.225,0.153,164.0
44804.0,0.276,0.225,0.153,151.0
46620.0,0.286,0.225,0.153,130.0
48454.0,0.296,0.225,0.153,108.0
50304.0,0.306,0.225,0.153,89.8
52168.0,0.316,0.225,0.153,72.3
54044.0,0.327,0.225,0.153,54.3
55930.0,0.337,0.225,0.153,36.6
57824.0,0.347,0.225,0.153,21.7
59724.0,0.357,0.225,0.153,11.1
61626.0,0.367,0.225,0.153,4.91
63527.0,0.378,0.225,0.153,1.91
65426.0,0.388,0.225,0.153,0.782
67321.0,0.398,0.225,0.153,0.458
69210.0,0.408,0.225,0.153,0.38
71091.0,0.418,0.225,0.153,0.357
72962.0,0.429,0.225,0.153,0.34
74820.0,0.439,0.225,0.153,0.322
76664.0,0.449,0.225,0.153,0.305
78489.0,0.459,0.225,0.153,0.291
80292.0,0.469,0.225,0.153,0.281
82064.0,0.48,0.225,0.153,0.275
83789.0,0.49,0.225,0.153,0.271
85472.0,0.5,0.225,0.153,0.269
10700.0,0.,0.235,0.153,0.276
10699.0,0.010,0.235,0.153,0.278
11535.0,0.02,0.235,0.153,0.283
12412.0,0.031,0.235,0.153,0.291
13332.0,0.041,0.235,0.153,0.305
14296.0,0.051,0.235,0.153,0.325
15305.0,0.061,0.235,0.153,0.353
16360.0,0.071,0.235,0.153,0.387
17462.0,0.082,0.235,0.153,0.427
18612.0,0.092,0.235,0.153,0.475
19811.0,0.102,0.235,0.153,0.538
21060.0,0.112,0.235,0.153,0.643
22360.0,0.122,0.235,0.153,0.861
23712.0,0.133,0.235,0.153,1.36
25113.0,0.143,0.235,0.153,2.43
26556.0,0.153,0.235,0.153,4.34
28041.0,0.163,0.235,0.153,7.21
29566.0,0.173,0.235,0.153,11.4
31129.0,0.184,0.235,0.153,19.1
32728.0,0.194,0.235,0.153,36.5
34361.0,0.204,0.235,0.153,73.4
36026.0,0.214,0.235,0.153,128.0
37721.0,0.225,0.235,0.153,173.0
39444.0,0.235,0.235,0.153,187.0
41193.0,0.245,0.235,0.153,184.0
42966.0,0.255,0.235,0.153,185.0
44761.0,0.265,0.235,0.153,184.0
46576.0,0.276,0.235,0.153,163.0
48409.0,0.286,0.235,0.153,130.0
50258.0,0.296,0.235,0.153,101.0
52121.0,0.306,0.235,0.153,81.7
53996.0,0.316,0.235,0.153,67.0
55881.0,0.327,0.235,0.153,52.1
57774.0,0.337,0.235,0.153,36.4
59673.0,0.347,0.235,0.153,22.2
61576.0,0.357,0.235,0.153,11.7
63479.0,0.367,0.235,0.153,5.22
65379.0,0.378,0.235,0.153,2.04
67275.0,0.388,0.235,0.153,0.823
69165.0,0.398,0.235,0.153,0.469
71047.0,0.408,0.235,0.153,0.381
72919.0,0.418,0.235,0.153,0.354
74778.0,0.429,0.235,0.153,0.335
76623.0,0.439,0.235,0.153,0.316
78450.0,0.449,0.235,0.153,0.299
80255.0,0.459,0.235,0.153,0.286
82027.0,0.469,0.235,0.153,0.277
83751.0,0.48,0.235,0.153,0.271
85435.0,0.49,0.235,0.153,0.267
87068.0,0.5,0.235,0.153,0.265
11517.0,0.,0.245,0.153,0.284
11516.0,0.010,0.245,0.153,0.286
12393.0,0.02,0.245,0.153,0.291
13312.0,0.031,0.245,0.153,0.298
14275.0,0.041,0.245,0.153,0.31
15283.0,0.051,0.245,0.153,0.326
16337.0,0.061,0.245,0.153,0.35
17438.0,0.071,0.245,0.153,0.381
18587.0,0.082,0.245,0.153,0.418
19785.0,0.092,0.245,0.153,0.46
21033.0,0.102,0.245,0.153,0.519
22332.0,0.112,0.245,0.153,0.633
23683.0,0.122,0.245,0.153,0.93
25083.0,0.133,0.245,0.153,1.73
26525.0,0.143,0.245,0.153,3.6
28009.0,0.153,0.245,0.153,7.04
29533.0,0.163,0.245,0.153,12.1
31095.0,0.173,0.245,0.153,18.7
32693.0,0.184,0.245,0.153,27.8
34325.0,0.194,0.245,0.153,44.7
35989.0,0.204,0.245,0.153,79.0
37683.0,0.214,0.245,0.153,132.0
39405.0,0.225,0.245,0.153,176.0
41153.0,0.235,0.245,0.153,186.0
42925.0,0.245,0.245,0.153,169.0
44719.0,0.255,0.245,0.153,174.0
46533.0,0.265,0.245,0.153,186.0
48365.0,0.276,0.245,0.153,160.0
50213.0,0.286,0.245,0.153,115.0
52075.0,0.296,0.245,0.153,78.5
53949.0,0.306,0.245,0.153,59.0
55833.0,0.316,0.245,0.153,48.6
57725.0,0.327,0.245,0.153,39.5
59623.0,0.337,0.245,0.153,28.9
61525.0,0.347,0.245,0.153,18.4
63429.0,0.357,0.245,0.153,10.0
65331.0,0.367,0.245,0.153,4.62
67228.0,0.378,0.245,0.153,1.88
69119.0,0.388,0.245,0.153,0.812
71002.0,0.398,0.245,0.153,0.484
72875.0,0.408,0.245,0.153,0.392
74735.0,0.418,0.245,0.153,0.358
76581.0,0.429,0.245,0.153,0.335
78409.0,0.439,0.245,0.153,0.314
80214.0,0.449,0.245,0.153,0.295
81986.0,0.459,0.245,0.153,0.28
83714.0,0.469,0.245,0.153,0.27
85400.0,0.48,0.245,0.153,0.264
87035.0,0.49,0.245,0.153,0.26
88613.0,0.5,0.245,0.153,0.258
12375.0,0.,0.255,0.153,0.289
12374.0,0.010,0.255,0.153,0.292
13293.0,0.02,0.255,0.153,0.296
14255.0,0.031,0.255,0.153,0.303
15262.0,0.041,0.255,0.153,0.313
16315.0,0.051,0.255,0.153,0.327
17415.0,0.061,0.255,0.153,0.348
18563.0,0.071,0.255,0.153,0.376
19760.0,0.082,0.255,0.153,0.408
21007.0,0.092,0.255,0.153,0.444
22305.0,0.102,0.255,0.153,0.496
23655.0,0.112,0.255,0.153,0.619
25054.0,0.122,0.255,0.153,1.01
26495.0,0.133,0.255,0.153,2.18
27978.0,0.143,0.255,0.153,5.05
29501.0,0.153,0.255,0.153,10.5
31062.0,0.163,0.255,0.153,18.9
32659.0,0.173,0.255,0.153,29.9
34290.0,0.184,0.255,0.153,43.1
35953.0,0.194,0.255,0.153,61.8
37646.0,0.204,0.255,0.153,93.3
39367.0,0.214,0.255,0.153,139.0
41114.0,0.225,0.255,0.153,180.0
42885.0,0.235,0.255,0.153,189.0
44678.0,0.245,0.255,0.153,172.0
46491.0,0.255,0.255,0.153,176.0
48322.0,0.265,0.255,0.153,188.0
50169.0,0.276,0.255,0.153,159.0
52030.0,0.286,0.255,0.153,106.0
53903.0,0.296,0.255,0.153,61.7
55786.0,0.306,0.255,0.153,39.2
57677.0,0.316,0.255,0.153,29.9
59574.0,0.327,0.255,0.153,24.5
61475.0,0.337,0.255,0.153,18.7
63378.0,0.347,0.255,0.153,12.5
65281.0,0.357,0.255,0.153,7.12
67180.0,0.367,0.255,0.153,3.47
69072.0,0.378,0.255,0.153,1.55
70956.0,0.388,0.255,0.153,0.765
72830.0,0.398,0.255,0.153,0.499
74691.0,0.408,0.255,0.153,0.408
76538.0,0.418,0.255,0.153,0.367
78367.0,0.429,0.255,0.153,0.339
80173.0,0.439,0.255,0.153,0.314
81946.0,0.449,0.255,0.153,0.292
83675.0,0.459,0.255,0.153,0.274
85363.0,0.469,0.255,0.153,0.262
87001.0,0.48,0.255,0.153,0.255
88582.0,0.49,0.255,0.153,0.251
90114.0,0.5,0.255,0.153,0.25
13275.0,0.,0.265,0.153,0.292
13274.0,0.010,0.265,0.153,0.294
14236.0,0.02,0.265,0.153,0.299
15242.0,0.031,0.265,0.153,0.306
16294.0,0.041,0.265,0.153,0.315
17393.0,0.051,0.265,0.153,0.329
18540.0,0.061,0.265,0.153,0.348
19736.0,0.071,0.265,0.153,0.374
20982.0,0.082,0.265,0.153,0.402
22279.0,0.092,0.265,0.153,0.432
23628.0,0.102,0.265,0.153,0.476
25026.0,0.112,0.265,0.153,0.602
26466.0,0.122,0.265,0.153,1.05
27948.0,0.133,0.265,0.153,2.49
29470.0,0.143,0.265,0.153,6.11
31030.0,0.153,0.265,0.153,13.3
32626.0,0.163,0.265,0.153,24.8
34256.0,0.173,0.265,0.153,40.6
35918.0,0.184,0.265,0.153,59.7
37610.0,0.194,0.265,0.153,82.4
39330.0,0.204,0.265,0.153,112.0
41076.0,0.214,0.265,0.153,150.0
42846.0,0.225,0.265,0.153,182.0
44638.0,0.235,0.265,0.153,194.0
46450.0,0.245,0.265,0.153,191.0
48280.0,0.255,0.265,0.153,193.0
50126.0,0.265,0.265,0.153,190.0
51986.0,0.276,0.265,0.153,159.0
53858.0,0.286,0.265,0.153,104.0
55740.0,0.296,0.265,0.153,55.4
57630.0,0.306,0.265,0.153,29.3
59526.0,0.316,0.265,0.153,18.6
61426.0,0.327,0.265,0.153,14.0
63328.0,0.337,0.265,0.153,10.7
65230.0,0.347,0.265,0.153,7.38
67130.0,0.357,0.265,0.153,4.44
69024.0,0.367,0.265,0.153,2.36
70909.0,0.378,0.265,0.153,1.22
72784.0,0.388,0.265,0.153,0.714
74646.0,0.398,0.265,0.153,0.512
76494.0,0.408,0.265,0.153,0.424
78324.0,0.418,0.265,0.153,0.375
80131.0,0.429,0.265,0.153,0.342
81905.0,0.439,0.265,0.153,0.314
83635.0,0.449,0.265,0.153,0.289
85324.0,0.459,0.265,0.153,0.268
86962.0,0.469,0.265,0.153,0.253
88548.0,0.48,0.265,0.153,0.244
90083.0,0.49,0.265,0.153,0.24
91568.0,0.5,0.265,0.153,0.239
14218.0,0.,0.276,0.153,0.292
14217.0,0.010,0.276,0.153,0.294
15223.0,0.02,0.276,0.153,0.299
16274.0,0.031,0.276,0.153,0.306
17372.0,0.041,0.276,0.153,0.316
18518.0,0.051,0.276,0.153,0.331
19713.0,0.061,0.276,0.153,0.352
20958.0,0.071,0.276,0.153,0.376
22254.0,0.082,0.276,0.153,0.402
23602.0,0.092,0.276,0.153,0.427
24999.0,0.102,0.276,0.153,0.465
26438.0,0.112,0.276,0.153,0.581
27919.0,0.122,0.276,0.153,1.02
29440.0,0.133,0.276,0.153,2.46
30999.0,0.143,0.276,0.153,6.15
32594.0,0.153,0.276,0.153,13.6
34223.0,0.163,0.276,0.153,26.1
35884.0,0.173,0.276,0.153,43.9
37575.0,0.184,0.276,0.153,65.8
39294.0,0.194,0.276,0.153,90.2
41039.0,0.204,0.276,0.153,117.0
42808.0,0.214,0.276,0.153,144.0
44599.0,0.225,0.276,0.153,167.0
46410.0,0.235,0.276,0.153,177.0
48239.0,0.245,0.276,0.153,180.0
50084.0,0.255,0.276,0.153,182.0
51943.0,0.265,0.276,0.153,179.0
53814.0,0.276,0.276,0.153,152.0
55695.0,0.286,0.276,0.153,102.0
57584.0,0.296,0.276,0.153,53.6
59479.0,0.306,0.276,0.153,25.2
61378.0,0.316,0.276,0.153,13.3
63279.0,0.327,0.276,0.153,8.61
65180.0,0.337,0.276,0.153,6.11
67079.0,0.347,0.276,0.153,4.23
68974.0,0.357,0.276,0.153,2.7
70861.0,0.367,0.276,0.153,1.61
72737.0,0.378,0.276,0.153,0.987
74600.0,0.388,0.276,0.153,0.672
76449.0,0.398,0.276,0.153,0.516
78280.0,0.408,0.276,0.153,0.432
80088.0,0.418,0.276,0.153,0.379
81863.0,0.429,0.276,0.153,0.341
83594.0,0.439,0.276,0.153,0.311
85284.0,0.449,0.276,0.153,0.284
86923.0,0.459,0.276,0.153,0.261
88510.0,0.469,0.276,0.153,0.243
90047.0,0.48,0.276,0.153,0.232
91533.0,0.49,0.276,0.153,0.227
92959.0,0.5,0.276,0.153,0.226
15205.0,0.,0.286,0.153,0.289
15204.0,0.010,0.286,0.153,0.292
16255.0,0.02,0.286,0.153,0.296
17352.0,0.031,0.286,0.153,0.304
18497.0,0.041,0.286,0.153,0.316
19691.0,0.051,0.286,0.153,0.334
20935.0,0.061,0.286,0.153,0.357
22230.0,0.071,0.286,0.153,0.382
23577.0,0.082,0.286,0.153,0.406
24973.0,0.092,0.286,0.153,0.428
26411.0,0.102,0.286,0.153,0.46
27891.0,0.112,0.286,0.153,0.558
29411.0,0.122,0.286,0.153,0.918
30969.0,0.133,0.286,0.153,2.09
32563.0,0.143,0.286,0.153,5.13
34191.0,0.153,0.286,0.153,11.4
35851.0,0.163,0.286,0.153,22.0
37541.0,0.173,0.286,0.153,37.2
39259.0,0.184,0.286,0.153,56.1
41003.0,0.194,0.286,0.153,76.1
42771.0,0.204,0.286,0.153,95.3
44561.0,0.214,0.286,0.153,112.0
46371.0,0.225,0.286,0.153,123.0
48199.0,0.235,0.286,0.153,129.0
50043.0,0.245,0.286,0.153,133.0
51901.0,0.255,0.286,0.153,143.0
53771.0,0.265,0.286,0.153,151.0
55651.0,0.276,0.286,0.153,136.0
57539.0,0.286,0.286,0.153,96.0
59433.0,0.296,0.286,0.153,52.0
61331.0,0.306,0.286,0.153,23.4
63231.0,0.316,0.286,0.153,10.8
65131.0,0.327,0.286,0.153,6.11
67029.0,0.337,0.286,0.153,3.97
68923.0,0.347,0.286,0.153,2.69
70811.0,0.357,0.286,0.153,1.81
72689.0,0.367,0.286,0.153,1.21
74553.0,0.378,0.286,0.153,0.847
76403.0,0.388,0.286,0.153,0.635
78235.0,0.398,0.286,0.153,0.509
80044.0,0.408,0.286,0.153,0.429
81820.0,0.418,0.286,0.153,0.375
83552.0,0.429,0.286,0.153,0.335
85243.0,0.439,0.286,0.153,0.303
86883.0,0.449,0.286,0.153,0.276
88471.0,0.459,0.286,0.153,0.252
90009.0,0.469,0.286,0.153,0.232
91496.0,0.48,0.286,0.153,0.218
92925.0,0.49,0.286,0.153,0.212
94302.0,0.5,0.286,0.153,0.211
16236.0,0.,0.296,0.153,0.284
16237.0,0.010,0.296,0.153,0.286
17333.0,0.02,0.296,0.153,0.291
18477.0,0.031,0.296,0.153,0.3
19670.0,0.041,0.296,0.153,0.315
20913.0,0.051,0.296,0.153,0.337
22207.0,0.061,0.296,0.153,0.362
23553.0,0.071,0.296,0.153,0.387
24948.0,0.082,0.296,0.153,0.41
26385.0,0.092,0.296,0.153,0.43
27864.0,0.102,0.296,0.153,0.459
29383.0,0.112,0.296,0.153,0.535
30940.0,0.122,0.296,0.153,0.791
32533.0,0.133,0.296,0.153,1.59
34160.0,0.143,0.296,0.153,3.64
35819.0,0.153,0.296,0.153,7.84
37508.0,0.163,0.296,0.153,14.9
39225.0,0.173,0.296,0.153,25.0
40968.0,0.184,0.296,0.153,37.1
42735.0,0.194,0.296,0.153,49.4
44524.0,0.204,0.296,0.153,59.7
46333.0,0.214,0.296,0.153,66.7
48160.0,0.225,0.296,0.153,70.6
50003.0,0.235,0.296,0.153,73.7
51860.0,0.245,0.296,0.153,81.9
53729.0,0.255,0.296,0.153,101.0
55608.0,0.265,0.296,0.153,119.0
57495.0,0.276,0.296,0.153,116.0
59388.0,0.286,0.296,0.153,86.0
61285.0,0.296,0.296,0.153,48.5
63184.0,0.306,0.296,0.153,21.9
65083.0,0.316,0.296,0.153,9.53
66980.0,0.327,0.296,0.153,4.89
68873.0,0.337,0.296,0.153,2.97
70760.0,0.347,0.296,0.153,1.98
72639.0,0.357,0.296,0.153,1.38
74505.0,0.367,0.296,0.153,0.996
76356.0,0.378,0.296,0.153,0.753
78189.0,0.388,0.296,0.153,0.595
79999.0,0.398,0.296,0.153,0.49
81776.0,0.408,0.296,0.153,0.417
83509.0,0.418,0.296,0.153,0.363
85201.0,0.429,0.296,0.153,0.323
86842.0,0.439,0.296,0.153,0.291
88431.0,0.449,0.296,0.153,0.264
89970.0,0.459,0.296,0.153,0.24
91458.0,0.469,0.296,0.153,0.22
92887.0,0.48,0.296,0.153,0.205
94267.0,0.49,0.296,0.153,0.197
95596.0,0.5,0.296,0.153,0.195
17314.0,0.,0.306,0.153,0.275
17315.0,0.010,0.306,0.153,0.278
18458.0,0.02,0.306,0.153,0.283
19650.0,0.031,0.306,0.153,0.295
20892.0,0.041,0.306,0.153,0.314
22185.0,0.051,0.306,0.153,0.339
23530.0,0.061,0.306,0.153,0.364
24924.0,0.071,0.306,0.153,0.388
26360.0,0.082,0.306,0.153,0.409
27838.0,0.092,0.306,0.153,0.429
29356.0,0.102,0.306,0.153,0.455
30912.0,0.112,0.306,0.153,0.513
32504.0,0.122,0.306,0.153,0.679
34130.0,0.133,0.306,0.153,1.15
35788.0,0.143,0.306,0.153,2.32
37476.0,0.153,0.306,0.153,4.66
39192.0,0.163,0.306,0.153,8.5
40934.0,0.173,0.306,0.153,13.8
42700.0,0.184,0.306,0.153,19.7
44488.0,0.194,0.306,0.153,25.3
46296.0,0.204,0.306,0.153,29.4
48122.0,0.214,0.306,0.153,32.1
49964.0,0.225,0.306,0.153,34.3
51820.0,0.235,0.306,0.153,38.8
53688.0,0.245,0.306,0.153,50.6
55566.0,0.255,0.306,0.153,72.9
57452.0,0.265,0.306,0.153,94.0
59344.0,0.276,0.306,0.153,95.1
61240.0,0.286,0.306,0.153,73.0
63138.0,0.296,0.306,0.153,42.6
65036.0,0.306,0.306,0.153,19.8
66932.0,0.316,0.306,0.153,8.55
68824.0,0.327,0.306,0.153,4.18
70710.0,0.337,0.306,0.153,2.43
72588.0,0.347,0.306,0.153,1.6
74455.0,0.357,0.306,0.153,1.14
76308.0,0.367,0.306,0.153,0.857
78142.0,0.378,0.306,0.153,0.676
79953.0,0.388,0.306,0.153,0.552
81731.0,0.398,0.306,0.153,0.463
83465.0,0.408,0.306,0.153,0.396
85158.0,0.418,0.306,0.153,0.346
86800.0,0.429,0.306,0.153,0.306
88390.0,0.439,0.306,0.153,0.274
89930.0,0.449,0.306,0.153,0.248
91419.0,0.459,0.306,0.153,0.226
92849.0,0.469,0.306,0.153,0.206
94230.0,0.48,0.306,0.153,0.19
95562.0,0.49,0.306,0.153,0.181
96831.0,0.5,0.306,0.153,0.179
18439.0,0.,0.316,0.153,0.264
18440.0,0.010,0.316,0.153,0.267
19631.0,0.02,0.316,0.153,0.273
20872.0,0.031,0.316,0.153,0.288
22164.0,0.041,0.316,0.153,0.31
23508.0,0.051,0.316,0.153,0.336
24901.0,0.061,0.316,0.153,0.36
26336.0,0.071,0.316,0.153,0.382
27813.0,0.082,0.316,0.153,0.401
29330.0,0.092,0.316,0.153,0.42
30885.0,0.102,0.316,0.153,0.444
32476.0,0.112,0.316,0.153,0.489
34101.0,0.122,0.316,0.153,0.593
35758.0,0.133,0.316,0.153,0.853
37445.0,0.143,0.316,0.153,1.45
39160.0,0.153,0.316,0.153,2.59
40901.0,0.163,0.316,0.153,4.38
42666.0,0.173,0.316,0.153,6.69
44453.0,0.184,0.316,0.153,9.15
46260.0,0.194,0.316,0.153,11.3
48085.0,0.204,0.316,0.153,13.0
49926.0,0.214,0.316,0.153,14.6
51781.0,0.225,0.316,0.153,17.3
53648.0,0.235,0.316,0.153,23.1
55525.0,0.245,0.316,0.153,36.0
57410.0,0.255,0.316,0.153,56.3
59301.0,0.265,0.316,0.153,73.8
61196.0,0.276,0.316,0.153,74.8
63093.0,0.286,0.316,0.153,58.0
64990.0,0.296,0.316,0.153,34.6
66885.0,0.306,0.316,0.153,16.7
68776.0,0.316,0.316,0.153,7.44
70661.0,0.327,0.316,0.153,3.61
72538.0,0.337,0.316,0.153,2.06
74404.0,0.347,0.316,0.153,1.34
76258.0,0.357,0.316,0.153,0.97
78094.0,0.367,0.316,0.153,0.751
79906.0,0.378,0.316,0.153,0.608
81685.0,0.388,0.316,0.153,0.507
83420.0,0.398,0.316,0.153,0.431
85114.0,0.408,0.316,0.153,0.371
86757.0,0.418,0.316,0.153,0.324
88348.0,0.429,0.316,0.153,0.286
89889.0,0.439,0.316,0.153,0.256
91379.0,0.449,0.316,0.153,0.23
92810.0,0.459,0.316,0.153,0.209
94192.0,0.469,0.316,0.153,0.19
95525.0,0.48,0.316,0.153,0.175
96793.0,0.49,0.316,0.153,0.166
98013.0,0.5,0.316,0.153,0.163
19612.0,0.,0.327,0.153,0.251
19613.0,0.010,0.327,0.153,0.253
20853.0,0.02,0.327,0.153,0.262
22144.0,0.031,0.327,0.153,0.28
23487.0,0.041,0.327,0.153,0.303
24879.0,0.051,0.327,0.153,0.326
26313.0,0.061,0.327,0.153,0.348
27789.0,0.071,0.327,0.153,0.367
29305.0,0.082,0.327,0.153,0.385
30859.0,0.092,0.327,0.153,0.403
32449.0,0.102,0.327,0.153,0.426
34073.0,0.112,0.327,0.153,0.461
35729.0,0.122,0.327,0.153,0.528
37415.0,0.133,0.327,0.153,0.669
39129.0,0.143,0.327,0.153,0.957
40869.0,0.153,0.327,0.153,1.48
42633.0,0.163,0.327,0.153,2.26
44419.0,0.173,0.327,0.153,3.23
46225.0,0.184,0.327,0.153,4.23
48049.0,0.194,0.327,0.153,5.16
49889.0,0.204,0.327,0.153,6.11
51743.0,0.214,0.327,0.153,7.51
53609.0,0.225,0.327,0.153,10.3
55485.0,0.235,0.327,0.153,16.2
57369.0,0.245,0.327,0.153,27.6
59259.0,0.255,0.327,0.153,43.3
61153.0,0.265,0.327,0.153,55.2
63049.0,0.276,0.327,0.153,54.8
64945.0,0.286,0.327,0.153,42.3
66839.0,0.296,0.327,0.153,25.7
68729.0,0.306,0.327,0.153,12.9
70613.0,0.316,0.327,0.153,6.03
72489.0,0.327,0.327,0.153,3.0
74354.0,0.337,0.327,0.153,1.72
76207.0,0.347,0.327,0.153,1.14
78044.0,0.357,0.327,0.153,0.836
79858.0,0.367,0.327,0.153,0.662
81638.0,0.378,0.327,0.153,0.547
83374.0,0.388,0.327,0.153,0.462
85069.0,0.398,0.327,0.153,0.397
86713.0,0.408,0.327,0.153,0.344
88305.0,0.418,0.327,0.153,0.3
89847.0,0.429,0.327,0.153,0.264
91338.0,0.439,0.327,0.153,0.235
92770.0,0.449,0.327,0.153,0.211
94153.0,0.459,0.327,0.153,0.191
95487.0,0.469,0.327,0.153,0.174
96756.0,0.48,0.327,0.153,0.16
97978.0,0.49,0.327,0.153,0.151
99141.0,0.5,0.327,0.153,0.148
20835.0,0.,0.337,0.153,0.235
20834.0,0.010,0.337,0.153,0.238
22125.0,0.02,0.337,0.153,0.249
23467.0,0.031,0.337,0.153,0.268
24858.0,0.041,0.337,0.153,0.289
26291.0,0.051,0.337,0.153,0.31
27766.0,0.061,0.337,0.153,0.328
29281.0,0.071,0.337,0.153,0.345
30834.0,0.082,0.337,0.153,0.362
32423.0,0.092,0.337,0.153,0.379
34046.0,0.102,0.337,0.153,0.4
35701.0,0.112,0.337,0.153,0.429
37386.0,0.122,0.337,0.153,0.475
39099.0,0.133,0.337,0.153,0.555
40838.0,0.143,0.337,0.153,0.698
42601.0,0.153,0.337,0.153,0.936
44386.0,0.163,0.337,0.153,1.28
46191.0,0.173,0.337,0.153,1.71
48014.0,0.184,0.337,0.153,2.17
49853.0,0.194,0.337,0.153,2.67
51706.0,0.204,0.337,0.153,3.31
53571.0,0.214,0.337,0.153,4.45
55446.0,0.225,0.337,0.153,6.84
57329.0,0.235,0.337,0.153,11.8
59218.0,0.245,0.337,0.153,20.4
61111.0,0.255,0.337,0.153,30.7
63006.0,0.265,0.337,0.153,37.6
64901.0,0.276,0.337,0.153,36.3
66794.0,0.286,0.337,0.153,27.9
68683.0,0.296,0.337,0.153,17.2
70566.0,0.306,0.337,0.153,9.06
72441.0,0.316,0.337,0.153,4.47
74305.0,0.327,0.337,0.153,2.34
76157.0,0.337,0.337,0.153,1.39
77993.0,0.347,0.337,0.153,0.952
79808.0,0.357,0.337,0.153,0.721
81590.0,0.367,0.337,0.153,0.584
83327.0,0.378,0.337,0.153,0.491
85023.0,0.388,0.337,0.153,0.42
86668.0,0.398,0.337,0.153,0.363
88261.0,0.408,0.337,0.153,0.315
89804.0,0.418,0.337,0.153,0.275
91296.0,0.429,0.337,0.153,0.242
92729.0,0.439,0.337,0.153,0.214
94113.0,0.449,0.337,0.153,0.192
95448.0,0.459,0.337,0.153,0.173
96718.0,0.469,0.337,0.153,0.157
97941.0,0.48,0.337,0.153,0.144
99106.0,0.49,0.337,0.153,0.136
100213.0,0.5,0.337,0.153,0.133
22107.0,0.,0.347,0.153,0.217
22106.0,0.010,0.347,0.153,0.221
23448.0,0.02,0.347,0.153,0.233
24838.0,0.031,0.347,0.153,0.251
26270.0,0.041,0.347,0.153,0.27
27744.0,0.051,0.347,0.153,0.287
29258.0,0.061,0.347,0.153,0.303
30810.0,0.071,0.347,0.153,0.318
32398.0,0.082,0.347,0.153,0.333
34020.0,0.092,0.347,0.153,0.349
35674.0,0.102,0.347,0.153,0.368
37358.0,0.112,0.347,0.153,0.393
39070.0,0.122,0.347,0.153,0.427
40808.0,0.133,0.347,0.153,0.478
42570.0,0.143,0.347,0.153,0.556
44354.0,0.153,0.347,0.153,0.673
46158.0,0.163,0.347,0.153,0.837
47980.0,0.173,0.347,0.153,1.04
49818.0,0.184,0.347,0.153,1.28
51670.0,0.194,0.347,0.153,1.57
53534.0,0.204,0.347,0.153,2.0
55408.0,0.214,0.347,0.153,2.82
57290.0,0.225,0.347,0.153,4.55
59178.0,0.235,0.347,0.153,7.99
61070.0,0.245,0.347,0.153,13.4
62964.0,0.255,0.347,0.153,19.3
64858.0,0.265,0.347,0.153,22.7
66750.0,0.276,0.347,0.153,21.4
68638.0,0.286,0.347,0.153,16.4
70520.0,0.296,0.347,0.153,10.3
72394.0,0.306,0.347,0.153,5.69
74257.0,0.316,0.347,0.153,3.01
76108.0,0.327,0.347,0.153,1.7
77943.0,0.337,0.347,0.153,1.09
79757.0,0.347,0.347,0.153,0.787
81540.0,0.357,0.347,0.153,0.621
83279.0,0.367,0.347,0.153,0.516
84976.0,0.378,0.347,0.153,0.441
86622.0,0.388,0.347,0.153,0.38
88216.0,0.398,0.347,0.153,0.33
89760.0,0.408,0.347,0.153,0.287
91253.0,0.418,0.347,0.153,0.25
92687.0,0.429,0.347,0.153,0.219
94072.0,0.439,0.347,0.153,0.194
95408.0,0.449,0.347,0.153,0.172
96679.0,0.459,0.347,0.153,0.155
97903.0,0.469,0.347,0.153,0.14
99069.0,0.48,0.347,0.153,0.128
