0 0 0
1 0.0132753234542167 0.0001
2 0.1779061571115709 0.0002
3 0.3658412965272758 0.0003
4 0.594249391465421 0.0004
5 0.8787659274188265 0.0005
6 1.225861592678824 0.0006000000000000001
7 1.59033993385404 0.0007
8 2.000930945819757 0.0008
9 2.423071250049993 0.0009000000000000001
10 2.821227033538374 0.001
11 3.157023534962597 0.0011
12 3.486056235930409 0.0012
13 3.759275421847953 0.0013
14 3.957818473531619 0.0014
15 4.116749895722033 0.0015
16 4.272366236069861 0.0016
17 4.379515597308962 0.0017
18 4.443842076050598 0.0018
19 4.474266343095999 0.0019
20 4.448507637408577 0.002
21 4.286544834258889 0.0021
22 4.18640194145911 0.0022
23 4.129313621132276 0.0023
24 3.97991817304438 0.0024
25 3.878460835224048 0.0025
26 3.813041634135763 0.0026
27 3.743586457477877 0.0027
28 3.64840765304875 0.0028
29 3.618375400301061 0.0029
30 3.610456329118669 0.003
31 3.60955969724245 0.0031
32 3.590041822781996 0.0032
33 3.573498621478032 0.0033
34 3.578662915022156 0.0034
35 3.582429808879001 0.0035
36 3.60066715255017 0.0036
37 3.625917039235451 0.0037
38 3.604779260605387 0.0038
39 3.552286880787661 0.0039
40 3.583655391114429 0.004
41 3.578755297672714 0.0041
42 3.547606527970879 0.004200000000000001
43 3.540542138602127 0.0043
44 3.539582863434555 0.0044
45 3.515532166771584 0.004500000000000001
46 3.468608024602686 0.0046
47 3.469442276374837 0.0047
48 3.46516197962221 0.0048
49 3.452791923610604 0.0049
50 3.424183637265573 0.005
51 3.420271055554578 0.0051
52 3.406758825251046 0.005200000000000001
53 3.407157471037838 0.0053
54 3.411267266679585 0.0054
55 3.419865890107433 0.005500000000000001
56 3.361117618298826 0.0056
57 3.344582504640485 0.0057
58 3.372267226051483 0.0058
59 3.337845294203168 0.0059
60 3.31800322189631 0.006
61 3.320718985234145 0.0061
62 3.316555351384798 0.006200000000000001
63 3.274428584022595 0.0063
64 3.265912619687698 0.0064
65 3.260012749406291 0.006500000000000001
66 3.249424890286428 0.0066
67 3.228257763274232 0.0067
68 3.200536656836931 0.0068
69 3.17265022687416 0.006900000000000001
70 3.152377412196286 0.007
71 3.152747883024446 0.0071
72 3.163341025707368 0.007200000000000001
73 3.143926950432526 0.0073
