0 0 0
1 0.01726265318982046 0.0001
2 0.1723203141712064 0.0002
3 0.3561636590594676 0.0003
4 0.5856042190025792 0.0004
5 0.8703382333083515 0.0005
6 1.204820330850019 0.0006000000000000001
7 1.582638641436226 0.0007
8 1.987412884038838 0.0008
9 2.405564492815065 0.0009000000000000001
10 2.800035080950243 0.001
11 3.156669371895088 0.0011
12 3.479296994431428 0.0012
13 3.749361352055317 0.0013
14 3.908935923264799 0.0014
15 4.110516268035914 0.0015
16 4.309851174275606 0.0016
17 4.391177365362098 0.0017
18 4.468627954538643 0.0018
19 4.503443923735598 0.0019
20 4.463611058520632 0.002
21 4.321873140557719 0.0021
22 4.23652352633 0.0022
23 4.131016552500194 0.0023
24 4.013976476290767 0.0024
25 3.877651836675287 0.0025
26 3.780984622166749 0.0026
27 3.722668554344406 0.0027
28 3.672519215618829 0.0028
29 3.651656118635019 0.0029
30 3.645249101352595 0.003
31 3.595429896059034 0.0031
32 3.547553746620986 0.0032
33 3.587173176556884 0.0033
34 3.590893515964416 0.0034
35 3.585220464694307 0.0035
36 3.607993063177487 0.0036
37 3.62394468385104 0.0037
38 3.613419540333934 0.0038
39 3.592337740027219 0.0039
40 3.603758603376214 0.004
41 3.606947205875134 0.0041
42 3.587909536656346 0.004200000000000001
43 3.548452716701462 0.0043
44 3.530346571437581 0.0044
45 3.502732511769123 0.004500000000000001
46 3.490047831430241 0.0046
47 3.481649056745815 0.0047
48 3.468074662434201 0.0048
49 3.394809402130663 0.0049
50 3.394931751611296 0.005
51 3.425762372156483 0.0051
52 3.39354937950507 0.005200000000000001
53 3.383000130615427 0.0053
54 3.400470046663819 0.0054
55 3.403066762089127 0.005500000000000001
56 3.366019889300466 0.0056
57 3.371289782903846 0.0057
58 3.376085334994771 0.0058
59 3.371632751247419 0.0059
60 3.352539328296427 0.006
61 3.329700372760861 0.0061
62 3.302749512465895 0.006200000000000001
63 3.284202219628928 0.0063
64 3.27698393087842 0.0064
65 3.279268991203022 0.006500000000000001
66 3.230870602263479 0.0066
67 3.190113758217237 0.0067
68 3.206019247350969 0.0068
69 3.189141706161427 0.006900000000000001
70 3.158491002115974 0.007
71 3.155305136978883 0.0071
72 3.161226054755896 0.007200000000000001
73 3.147252801992398 0.0073
74 3.133172489482435 0.0074
75 3.142836754997362 0.007500000000000001
76 3.145686492228474 0.0076
77 3.139785814280084 0.0077
78 3.120218559982453 0.007800000000000001
79 3.098839025276257 0.007900000000000001
80 3.069586537526097 0.008
81 3.062095132441427 0.0081
82 3.069254699095871 0.008200000000000001
83 3.068979495971344 0.0083
84 3.031471464912263 0.008400000000000001
85 3.046926181098397 0.008500000000000001
86 3.069904492087355 0.0086
87 3.061417069720218 0.008700000000000001
88 3.063319397039777 0.008800000000000001
89 3.086140695862376 0.0089
90 3.11100387298365 0.009000000000000001
91 3.103985658262507 0.0091
92 3.122634176900855 0.0092
93 3.128987755733751 0.009300000000000001
94 3.129166768968265 0.0094
95 3.127145156671527 0.0095
96 3.109104440374617 0.009600000000000001
97 3.075574878677531 0.0097
98 3.064347596755844 0.0098
99 3.06709194648166 0.009900000000000001
100 3.075823880654913 0.01
101 3.043827251812352 0.0101
102 3.038339361675988 0.0102
103 3.083849706632095 0.0103
104 3.087171182401657 0.0104
105 3.092242346180218 0.0105
106 3.119627572271298 0.0106
107 3.164290797777224 0.0107
108 3.181253492863287 0.0108
109 3.193478865403917 0.0109
110 3.208705273268798 0.011
111 3.207949790051067 0.0111
112 3.210619795978557 0.0112
113 3.197279615144696 0.0113
114 3.174645910507038 0.0114
115 3.15281773737973 0.0115
116 3.154848514636835 0.0116
117 3.16444594230128 0.0117
118 3.155217078494365 0.0118
119 3.119146323871842 0.0119
120 3.150647032478893 0.012
121 3.177693964668855 0.0121
122 3.173919737165222 0.0122
123 3.193413514889653 0.0123
124 3.225915251043696 0.0124
125 3.253967455120123 0.0125
126 3.248193751047411 0.0126
127 3.269239472168222 0.0127
128 3.273914777032473 0.0128
129 3.269357548731888 0.0129
130 3.261817110164703 0.013
131 3.24873575495415 0.0131
132 3.220992547893492 0.0132
133 3.216678956671227 0.0133
134 3.227395104839375 0.0134
135 3.23884113647898 0.0135
136 3.19389226888005 0.0136
137 3.191763283434963 0.0137
138 3.239764410434443 0.0138
139 3.226186404383819 0.0139
140 3.227109518748943 0.014
141 3.247095621594085 0.0141
142 3.266175720098459 0.0142
143 3.258194882132232 0.0143
144 3.262950131069564 0.0144
145 3.265347224468481 0.0145
